,ivolbr,Volume,Signal,RSI_14,trends,Data
307,30.18784025371668,12.250313103653227,32.884403852098814,48.83374375314608,3.0,2015-07-16
308,30.18784025371668,20.000424547326407,39.613585980444974,43.264780995325815,3.0,2015-07-17
309,30.18784025371668,20.000424547326407,60.38516280339636,43.264780995325815,3.0,2015-07-18
310,30.18784025371668,20.000424547326407,51.87465897624298,43.264780995325815,3.0,2015-07-19
311,24.44751594461534,24.1227790867987,60.085283499191554,38.45166180201817,3.0,2015-07-20
312,24.44751594461534,30.652316967033894,36.37962142254687,37.68498594392154,3.0,2015-07-21
313,53.226639155291,34.488102061177266,22.49128095567211,34.41261390466229,3.0,2015-07-22
314,65.40275517434209,56.95090110170031,35.20963264896259,29.019220616606887,3.0,2015-07-23
315,45.075682379824535,45.29707699165764,48.93110632798352,26.736440821135243,3.0,2015-07-24
316,45.075682379824535,45.29707699165764,22.231853826600666,26.736440821135243,3.0,2015-07-25
317,45.075682379824535,45.29707699165764,61.56761030457844,26.736440821135243,3.0,2015-07-26
318,68.79590027359907,42.253072661274906,39.224637327722014,24.824596717266225,3.0,2015-07-27
319,57.156437844770466,56.01901972022332,47.12513939273182,33.517920895108546,3.0,2015-07-28
320,33.08219567319966,47.723364962109144,17.673793665902522,39.14501327100552,3.0,2015-07-29
321,33.08219567319966,37.415355876796355,43.840111649189176,37.30468303841864,3.0,2015-07-30
322,40.24548252779818,34.88929928463775,46.928431212539955,45.04419673151497,3.0,2015-07-31
323,40.24548252779818,34.88929928463775,35.41547026024318,45.04419673151497,3.086206896551724,2015-08-01
324,40.24548252779818,34.88929928463775,64.77417800703806,45.04419673151497,3.086206896551724,2015-08-02
325,39.95251353185863,23.6600225010083,30.21343925309874,40.95507505477646,3.086206896551724,2015-08-03
326,55.646524080976214,24.874227854550085,37.398381786383574,40.519169918474695,3.086206896551724,2015-08-04
327,52.978738943448,24.698040714088602,19.04435968452109,42.40877376602231,3.086206896551724,2015-08-05
328,62.00836181430107,45.47326413211913,36.57200607362046,40.72935292836566,3.086206896551724,2015-08-06
329,71.94528413098111,36.50682459827209,18.14816093118444,33.34156310950709,3.086206896551724,2015-08-07
330,71.94528413098111,36.50682459827209,19.125479314016687,33.34156310950709,3.086206896551724,2015-08-08
331,71.94528413098111,36.50682459827209,61.28798178527143,33.34156310950709,3.086206896551724,2015-08-09
332,71.94528413098111,28.518966651807503,68.11927829165569,39.71420171600476,3.086206896551724,2015-08-10
333,99.99999999999999,37.98424929419007,39.26591065912668,38.28681171748096,3.086206896551724,2015-08-11
334,57.41725586947285,58.07595151669531,16.079591355352218,34.99013129272636,3.086206896551724,2015-08-12
335,56.21512115592752,35.82967161264302,20.09940940574959,33.28448165536584,3.086206896551724,2015-08-13
336,46.974665369364,29.30013373240781,27.869645156261114,31.11521163582308,3.086206896551724,2015-08-14
337,46.974665369364,29.30013373240781,72.31350701097166,31.11521163582308,3.086206896551724,2015-08-15
338,46.974665369364,29.30013373240781,41.40038683343926,31.11521163582308,3.086206896551724,2015-08-16
339,54.11509569954899,19.38483092402726,49.32505225450675,29.898748960452792,3.086206896551724,2015-08-17
340,51.352609077563486,43.431191492071584,51.92810649656982,32.194365601026085,3.086206896551724,2015-08-18
341,49.41140090241015,36.897408138572246,43.30136610897432,28.48900485321809,3.086206896551724,2015-08-19
342,47.50882169165182,30.718121802627945,19.087103226176684,29.1100724626267,3.086206896551724,2015-08-20
343,56.41500739039923,29.102719225625677,30.305384326557828,25.480579771728724,3.086206896551724,2015-08-21
344,56.41500739039923,29.102719225625677,34.100669839055854,25.480579771728724,3.086206896551724,2015-08-22
345,56.41500739039923,29.102719225625677,50.18883288395006,25.480579771728724,3.086206896551724,2015-08-23
346,100.0,68.54528858604513,30.48323158712653,21.23318325028783,3.086206896551724,2015-08-24
347,83.44542122343245,47.294572162431805,41.31011693428468,23.31209127501669,3.086206896551724,2015-08-25
348,74.99075645967625,55.26919377512516,34.48254529377119,36.25510957306495,3.086206896551724,2015-08-26
349,69.23587338015408,67.90638025008015,43.472926839301316,47.06269003050736,3.086206896551724,2015-08-27
350,65.69779906439871,56.23104052087701,20.796413272615304,44.3535822584766,3.086206896551724,2015-08-28
351,65.69779906439871,56.23104052087701,34.267402010427375,44.3535822584766,3.086206896551724,2015-08-29
352,65.69779906439871,56.23104052087701,45.12541122026045,44.3535822584766,3.086206896551724,2015-08-30
353,72.2314401089501,78.14881495548377,42.09526700645383,41.90842593877139,3.086206896551724,2015-08-31
354,83.80686756290804,53.429353589661375,23.3423724256971,37.11351245957311,3.586206896551724,2015-09-01
355,87.34408431560036,55.281525143660446,22.22114308786579,43.13252412714645,3.586206896551724,2015-09-02
356,73.43740465795275,64.2316324265667,49.001203388980834,48.02816926610796,3.586206896551724,2015-09-03
357,86.14628310729401,66.00488322193996,31.51662720710371,44.09424695111713,3.586206896551724,2015-09-04
358,86.14628310729401,66.00488322193996,42.46090844843396,44.09424695111713,3.586206896551724,2015-09-05
359,86.14628310729401,66.00488322193996,30.37837702543674,44.09424695111713,3.586206896551724,2015-09-06
360,86.14628310729401,66.00488322193996,19.32278490397757,44.09424695111713,3.586206896551724,2015-09-07
361,73.35166484324573,33.35388561422546,25.933400689847442,45.5549339408522,3.586206896551724,2015-09-08
362,68.69213716919093,54.27281919747453,12.036968988966828,45.05076867683994,3.586206896551724,2015-09-09
363,77.03160812534405,73.60840506079363,24.150715035051036,44.28172876118043,3.586206896551724,2015-09-10
364,74.53058317256775,52.203615557254544,48.88770385048263,43.740401475452025,3.586206896551724,2015-09-11
365,74.53058317256775,52.203615557254544,6.885181884087022,43.740401475452025,3.586206896551724,2015-09-12
366,74.53058317256775,52.203615557254544,20.21954607417729,43.740401475452025,3.586206896551724,2015-09-13
367,79.34833123175412,51.318223296421436,39.5022192664741,49.43435914028065,3.586206896551724,2015-09-14
368,62.57908133227043,50.88909167139369,46.25182576888809,49.942181884982006,3.586206896551724,2015-09-15
369,60.405068263668994,69.59084519199942,27.99088966926885,56.72819006923546,3.586206896551724,2015-09-16
370,63.5123490730238,66.24657804523146,43.51501978480997,56.7142627484598,3.586206896551724,2015-09-17
371,69.58570138928516,71.0878733321824,32.35863938161022,48.46800298118289,3.586206896551724,2015-09-18
372,69.58570138928516,71.0878733321824,22.52927105008634,48.46800298118289,3.586206896551724,2015-09-19
373,69.58570138928516,71.0878733321824,21.372196572067164,48.46800298118289,3.586206896551724,2015-09-20
374,73.49477892518983,27.193133893999555,39.60517092045307,44.79469503851759,3.586206896551724,2015-09-21
375,88.5468330031166,66.45374503662417,13.711244011484109,43.09851230106732,3.586206896551724,2015-09-22
376,75.98969374114198,60.754186499617724,29.66173146215895,38.61660194960383,3.586206896551724,2015-09-23
377,86.4507015030772,69.87200039460379,22.167215154146763,38.39347986890085,3.586206896551724,2015-09-24
378,92.19480732372051,40.3655017633857,24.307120331904464,36.228455982037296,3.586206896551724,2015-09-25
379,92.19480732372051,40.3655017633857,71.91949268288298,36.228455982037296,3.586206896551724,2015-09-26
380,92.19480732372051,40.3655017633857,34.0304288499927,36.228455982037296,3.586206896551724,2015-09-27
381,89.4356641347667,31.403063111944164,11.33646018150185,32.488009004985265,3.586206896551724,2015-09-28
382,87.28230679186649,36.05938787086591,3.8405946924178425,33.958299747013534,3.586206896551724,2015-09-29
383,86.08424171800227,82.19103756134857,23.161622478882336,41.25639115974499,3.586206896551724,2015-09-30
384,72.5482931691474,56.09786174069599,44.288746148493786,43.11143715167462,3.5517241379310347,2015-10-01
385,74.64996584590186,61.72343206649074,46.695380330676805,53.7600059541145,3.5517241379310347,2015-10-02
386,74.64996584590186,61.72343206649074,57.80995881235722,53.7600059541145,3.5517241379310347,2015-10-03
387,74.64996584590186,61.72343206649074,33.39579080995317,53.7600059541145,3.5517241379310347,2015-10-04
388,65.40522988132317,45.01196142747922,35.4035097274472,56.63173221079011,3.5517241379310347,2015-10-05
389,68.71312272683946,46.173576343502596,11.526535296306406,57.32383007330725,3.5517241379310347,2015-10-06
390,52.26534353481559,100.0,22.731594704326113,62.822454611567416,3.5517241379310347,2015-10-07
391,65.6453145557807,45.73332456544135,39.45237991835604,63.64815646195553,3.5517241379310347,2015-10-08
392,64.22745771801809,66.91216764209464,26.23675065929163,64.65985297141411,3.5517241379310347,2015-10-09
393,64.22745771801809,66.91216764209464,2.371805115586212,64.65985297141411,3.5517241379310347,2015-10-10
394,64.22745771801809,66.91216764209464,24.324813201954665,64.65985297141411,3.5517241379310347,2015-10-11
395,64.22745771801809,66.91216764209464,41.38336853961156,64.65985297141411,3.5517241379310347,2015-10-12
396,62.21675269233574,59.67646478595383,39.3151849895507,51.47053600122277,3.5517241379310347,2015-10-13
397,71.79367065686363,100.0,28.52298068015962,47.985342044641385,3.5517241379310347,2015-10-14
398,56.37902407344436,46.400034459735956,31.1935054539152,50.47937628385242,3.5517241379310347,2015-10-15
399,56.37902407344436,43.91677973767526,24.080269118320096,50.90099392098385,3.5517241379310347,2015-10-16
400,56.37902407344436,43.91677973767526,46.208841727626314,50.90099392098385,3.5517241379310347,2015-10-17
401,56.37902407344436,43.91677973767526,19.370047528627797,50.90099392098385,3.5517241379310347,2015-10-18
402,56.37902407344436,35.213542676229245,17.379062464559635,52.13566304166568,3.5517241379310347,2015-10-19
403,57.40981487522293,38.73274321035515,32.883344151762856,49.77209681759552,3.5517241379310347,2015-10-20
404,59.5388306204106,31.416510520988133,29.1816696649531,49.43939196868735,3.5517241379310347,2015-10-21
405,47.81981907398364,35.00893799401262,24.717393921938196,54.25619426821644,3.5517241379310347,2015-10-22
406,47.81981907398364,45.09271822704658,19.945648402801208,52.98107386552161,3.5517241379310347,2015-10-23
407,47.81981907398364,45.09271822704658,46.649307803010956,52.98107386552161,3.5517241379310347,2015-10-24
408,47.81981907398364,45.09271822704658,12.93065064091553,52.98107386552161,3.5517241379310347,2015-10-25
409,39.699340039256604,20.520772759578726,38.244133565558975,50.1660005738657,3.5517241379310347,2015-10-26
410,43.99064332731831,41.89442398397622,48.32511043320446,48.96723145752142,3.5517241379310347,2015-10-27
411,39.90532833615945,55.70847063384377,30.13400761938625,46.77723143509976,3.5517241379310347,2015-10-28
412,61.301122714965494,34.102216191768434,59.808737157696555,39.72570570810529,3.5517241379310347,2015-10-29
413,41.0417972938608,37.31989403631194,48.8654380982138,41.77254138268167,3.5517241379310347,2015-10-30
414,41.0417972938608,37.31989403631194,50.08978723068669,41.77254138268167,3.5517241379310347,2015-10-31
415,41.0417972938608,37.31989403631194,58.53484745130862,41.77254138268167,3.7586206896551726,2015-11-01
416,41.0417972938608,37.31989403631194,36.18850574381006,41.77254138268167,3.7586206896551726,2015-11-02
417,43.23692785288967,66.87773254937434,35.03392120043735,56.27144222125386,3.7586206896551726,2015-11-03
418,48.804573581714386,45.84437121750555,47.990914338983146,53.9920012302585,3.7586206896551726,2015-11-04
419,38.508613726220354,36.406711033576705,29.03487782390152,55.87762619362471,3.7586206896551726,2015-11-05
420,42.52534016393309,34.29820593999699,20.147040389174887,48.68509318240174,3.7586206896551726,2015-11-06
421,42.52534016393309,34.29820593999699,6.239394388249231,48.68509318240174,3.7586206896551726,2015-11-07
422,42.52534016393309,34.29820593999699,8.958017842699844,48.68509318240174,3.7586206896551726,2015-11-08
423,45.3647974320604,16.796967543236203,31.867890917630646,44.70734786572941,3.7586206896551726,2015-11-09
424,52.53483272737708,19.452520945058254,16.214560794563322,44.620583317307386,3.7586206896551726,2015-11-10
425,40.37416795768388,33.88038164157567,40.95562619107215,50.3650464413789,3.7586206896551726,2015-11-11
426,58.4011577761015,35.657211776614766,15.305033033185989,49.24132077981884,3.7586206896551726,2015-11-12
427,52.839745871081234,43.47526437078677,19.7902568278015,46.95375514617845,3.7586206896551726,2015-11-13
428,52.839745871081234,43.47526437078677,37.36953726879446,46.95375514617845,3.7586206896551726,2015-11-14
429,52.839745871081234,43.47526437078677,13.92989994218592,46.95375514617845,3.7586206896551726,2015-11-15
430,55.08383998269043,35.456914561392175,30.837789998752225,49.237358349405085,3.7586206896551726,2015-11-16
431,53.777243706559084,39.69546208352179,38.50150752578847,51.944578092502105,3.7586206896551726,2015-11-17
432,53.38364699801802,53.13045163791432,49.55527003113335,53.20460712536561,3.7586206896551726,2015-11-18
433,43.105794916432124,55.361719540824026,26.31501697308342,57.67380464129549,3.7586206896551726,2015-11-19
434,43.105794916432124,55.361719540824026,23.511367812952187,57.67380464129549,3.7586206896551726,2015-11-20
435,43.105794916432124,55.361719540824026,30.267611788833097,57.67380464129549,3.7586206896551726,2015-11-21
436,43.105794916432124,55.361719540824026,44.22891248437655,57.67380464129549,3.7586206896551726,2015-11-22
437,40.39953203443313,38.314918911933844,58.22120871650672,57.74181254054193,3.7586206896551726,2015-11-23
438,47.60672289861593,41.935344920419546,53.90696895831584,58.614178094442046,3.7586206896551726,2015-11-24
439,54.85048387995833,53.35659365510112,19.6837988841728,47.457347484799,3.7586206896551726,2015-11-25
440,45.51130053726325,17.008033425943875,17.150807473216396,49.49572823572539,3.7586206896551726,2015-11-26
441,49.433546613664866,33.023195709762874,39.03082176273,41.571179408092426,3.7586206896551726,2015-11-27
442,49.433546613664866,33.023195709762874,54.43626319792797,41.571179408092426,3.7586206896551726,2015-11-28
443,49.433546613664866,33.023195709762874,32.41780853785937,41.571179408092426,3.7586206896551726,2015-11-29
444,56.24134397283241,100.0,34.519087361321574,37.72373166277186,3.7586206896551726,2015-11-30
445,53.96633636196023,47.257421199392894,19.76089102585036,37.36271159861476,3.5517241379310347,2015-12-01
446,53.69338393395181,47.312131587307185,35.58527282218355,36.67915918966508,3.5517241379310347,2015-12-02
447,61.266556326885905,51.584836398291635,35.03592653705026,48.123467653055904,3.5517241379310347,2015-12-03
448,57.670439834200096,35.690586283576295,79.54914745028542,42.3657807708672,3.5517241379310347,2015-12-04
449,57.670439834200096,35.690586283576295,66.13558801777883,42.3657807708672,3.5517241379310347,2015-12-05
450,57.670439834200096,35.690586283576295,18.75469775195985,42.3657807708672,3.5517241379310347,2015-12-06
451,51.2642788372896,23.90843951854859,46.7261430809972,41.64819895125476,3.5517241379310347,2015-12-07
452,54.33770239725158,30.083653947972184,27.9737200247654,37.75561521717336,3.5517241379310347,2015-12-08
453,66.300599931329,52.02428435282906,40.136336241990314,48.76395143393829,3.5517241379310347,2015-12-09
454,70.54682343799011,37.76252161942749,37.128696984411214,46.24084212535047,3.5517241379310347,2015-12-10
455,70.53556792278769,31.472591860506157,44.45335540099661,44.33495334024924,3.5517241379310347,2015-12-11
456,70.53556792278769,31.472591860506157,51.09076751580888,44.33495334024924,3.5517241379310347,2015-12-12
457,70.53556792278769,31.472591860506157,16.85438160691573,44.33495334024924,3.5517241379310347,2015-12-13
458,76.9128356411125,17.348487522501856,23.168085394127125,41.73729130830112,3.5517241379310347,2015-12-14
459,76.9128356411125,18.705658113021073,30.64315362736706,42.61446146446231,3.5517241379310347,2015-12-15
460,71.47808744966352,32.22088877907592,7.759911252147244,43.66665559175977,3.5517241379310347,2015-12-16
461,74.53677576737877,27.005753414987115,25.15575483044195,45.497690373614354,3.5517241379310347,2015-12-17
462,70.73715296319372,54.112103349687615,29.055053667113206,38.14109906431634,3.5517241379310347,2015-12-18
463,70.73715296319372,54.112103349687615,53.685307520872314,38.14109906431634,3.5517241379310347,2015-12-19
464,70.73715296319372,54.112103349687615,29.87982718536842,38.14109906431634,3.5517241379310347,2015-12-20
465,66.64004647991803,34.49048745190781,22.073104560440708,34.9370846809991,3.5517241379310347,2015-12-21
466,51.652532268284,19.03215558928382,38.5586442751624,37.09803274206923,3.5517241379310347,2015-12-22
467,53.835904318390746,17.696163213441107,31.101966289325716,41.33365537337539,3.5517241379310347,2015-12-23
468,53.835904318390746,17.696163213441107,40.58400423561843,41.33365537337539,3.5517241379310347,2015-12-24
469,53.835904318390746,17.696163213441107,43.611246206217096,41.33365537337539,3.5517241379310347,2015-12-25
470,53.835904318390746,17.696163213441107,54.95462659034901,41.33365537337539,3.5517241379310347,2015-12-26
471,53.835904318390746,17.696163213441107,63.59794728851311,41.33365537337539,3.5517241379310347,2015-12-27
472,53.835904318390746,5.199251703081432,18.65048051742415,39.99782501067813,3.5517241379310347,2015-12-28
473,52.62683934908324,3.1290812184532832,26.149850420300748,39.3969096578298,3.5517241379310347,2015-12-29
474,47.762601476921496,20.835833539232645,47.436228536636825,37.71071662225531,3.5517241379310347,2015-12-30
475,47.762601476921496,20.835833539232645,15.617564168143488,37.71071662225531,3.5517241379310347,2015-12-31
476,47.762601476921496,20.835833539232645,20.93933511903333,37.71071662225531,3.827586206896552,2016-01-01
477,47.762601476921496,20.835833539232645,25.315856262050012,37.71071662225531,3.827586206896552,2016-01-02
478,47.762601476921496,20.835833539232645,24.375531743142563,37.71071662225531,3.827586206896552,2016-01-03
479,49.695655816404994,26.079206522890125,33.937641893671895,31.86888080472057,3.827586206896552,2016-01-04
480,57.186205306534276,18.68271504712153,31.214989760750207,34.385891006601064,3.827586206896552,2016-01-05
481,55.8116554034554,43.014718859200165,31.066246686209332,31.47591000876897,3.827586206896552,2016-01-06
482,67.37173742606404,44.71603543821256,34.98025720857988,27.32086907085072,3.827586206896552,2016-01-07
483,51.054753092751724,30.408386573011896,32.93306619814778,27.025062555851864,3.827586206896552,2016-01-08
484,51.054753092751724,30.408386573011896,32.24132047515967,27.025062555851864,3.827586206896552,2016-01-09
485,51.054753092751724,30.408386573011896,58.84582015470436,27.025062555851864,3.827586206896552,2016-01-10
486,66.15258784496713,28.022307719459256,50.36129519242621,24.725608223232744,3.827586206896552,2016-01-11
487,66.03713017180618,33.269210405562816,40.90009940703425,23.31836440650456,3.827586206896552,2016-01-12
488,68.22443546788476,36.5500688291977,66.05580782603805,21.588478535792262,3.827586206896552,2016-01-13
489,75.15958918771298,41.826973986092966,49.48135207932931,27.257307546754063,3.827586206896552,2016-01-14
490,81.59666368388643,45.49433482757404,52.496943729526116,24.113645054399584,3.827586206896552,2016-01-15
491,81.59666368388643,45.49433482757404,82.72991716784928,24.113645054399584,3.827586206896552,2016-01-16
492,81.59666368388643,45.49433482757404,48.71007657721868,24.113645054399584,3.827586206896552,2016-01-17
493,74.68497750711035,11.693904203875615,27.505513499976598,22.238596912139112,3.827586206896552,2016-01-18
494,73.80932316175587,27.289894461896864,55.428570367686746,23.455655591220648,3.827586206896552,2016-01-19
495,61.52648863877367,43.411810384384594,34.127711063430475,22.172546290006988,3.827586206896552,2016-01-20
496,70.17427825348709,40.15036532420317,62.83073777217081,22.965632795384742,3.827586206896552,2016-01-21
497,66.44222976951013,47.63156965867777,48.9879740676263,26.48407946868005,3.827586206896552,2016-01-22
498,66.44222976951013,47.63156965867777,68.40372910872075,26.48407946868005,3.827586206896552,2016-01-23
499,66.44222976951013,47.63156965867777,60.44267665308468,26.48407946868005,3.827586206896552,2016-01-24
500,66.44222976951013,47.63156965867777,45.73908629554297,26.48407946868005,3.827586206896552,2016-01-25
501,61.78392247366046,37.21012318661537,33.45140405968349,24.43971257218313,3.827586206896552,2016-01-26
502,47.45199873212601,55.59281352581977,32.45244829347957,33.53468388751984,3.827586206896552,2016-01-27
503,70.57152785084472,52.34548727542268,29.593915060501093,35.93441218410409,3.827586206896552,2016-01-28
504,62.842781974156345,70.18989799159931,22.767160056835156,49.6288148935493,3.827586206896552,2016-01-29
505,62.842781974156345,70.18989799159931,51.33091725069726,49.6288148935493,3.827586206896552,2016-01-30
506,62.842781974156345,70.18989799159931,52.581178314548474,49.6288148935493,3.827586206896552,2016-01-31
507,65.07394667343041,38.17549680561928,46.020279150742226,50.677272640752,4.948275862068965,2016-02-01
508,65.08990229388225,51.65190074476722,52.695114816953115,39.90936023846665,4.948275862068965,2016-02-02
509,88.28245620573861,48.34809925523278,29.543960081611054,46.112263465306505,4.948275862068965,2016-02-03
510,69.07545961257281,68.65094772510678,51.6003486271309,52.64840306755597,4.948275862068965,2016-02-04
511,71.80405211740569,38.30433094490135,39.53647076139605,51.39609566164095,4.948275862068965,2016-02-05
512,71.80405211740569,38.30433094490135,25.916529509717627,51.39609566164095,4.948275862068965,2016-02-06
513,71.80405211740569,38.30433094490135,30.471526943890932,51.39609566164095,4.948275862068965,2016-02-07
514,68.02700390378459,38.30433094490135,18.025182082871304,51.39609566164095,4.948275862068965,2016-02-08
515,68.02700390378459,38.30433094490135,42.242842474109636,51.39609566164095,4.948275862068965,2016-02-09
516,63.26107669650997,38.85143482404433,29.32096339382866,50.19417885688136,4.948275862068965,2016-02-10
517,54.42563874798382,40.51039497370372,3.3791577138000295,44.6548732836692,4.948275862068965,2016-02-11
518,67.72240585333925,32.282658571882386,42.974317175509356,47.53968621943013,4.948275862068965,2016-02-12
519,67.72240585333925,32.282658571882386,48.40776123760737,47.53968621943013,4.948275862068965,2016-02-13
520,67.72240585333925,32.282658571882386,47.76147191159783,47.53968621943013,4.948275862068965,2016-02-14
521,63.81301105682694,3.453813843492992,53.50338886038796,49.19831741987264,4.948275862068965,2016-02-15
522,61.33889992753453,42.757050580636054,55.151920004373444,53.90661090666035,4.948275862068965,2016-02-16
523,61.60213890212746,67.21435882955066,38.39219191913827,57.31028491579119,4.948275862068965,2016-02-17
524,65.00650661598505,35.937665454802165,28.63421287089343,56.30722051544985,4.948275862068965,2016-02-18
525,51.42803199854754,31.769086865977197,93.17018400360013,56.65431580617015,4.948275862068965,2016-02-19
526,51.42803199854754,31.769086865977197,39.799448618133106,56.65431580617015,4.948275862068965,2016-02-20
527,51.42803199854754,31.769086865977197,43.367811776691795,56.65431580617015,4.948275862068965,2016-02-21
528,59.2790621201959,53.12025696233806,30.777863671877988,64.54906634160014,4.948275862068965,2016-02-22
529,57.03223949754922,40.70982316190745,52.34846656356807,59.61473086598561,4.948275862068965,2016-02-23
530,58.25577302219397,35.722353605591046,44.53104056806817,56.76132097108211,4.948275862068965,2016-02-24
531,58.25577302219397,44.970174014330595,42.921124636041974,55.469421756715406,4.948275862068965,2016-02-25
532,59.85105523066737,31.3437577212241,55.4699604235422,53.50553987339135,4.948275862068965,2016-02-26
533,59.85105523066737,31.3437577212241,56.038058644359566,53.50553987339135,4.948275862068965,2016-02-27
534,59.85105523066737,31.3437577212241,30.069479239552955,53.50553987339135,4.948275862068965,2016-02-28
535,65.15960403077014,52.50255903427341,32.85248703452928,59.75296788244543,4.948275862068965,2016-02-29
536,62.260825729404914,54.91334580494864,41.58629984881678,65.30450105690882,7.620689655172414,2016-03-01
