Data,ivolbr,Volume,Signal,RSI_14,trends,indicador
2015-08-16,53.025334630636,29.30013373240781,41.40038683343926,31.11521163582308,3.086206896551724,37.67702725171874
2015-08-17,45.88490430045101,19.38483092402726,49.32505225450675,29.898748960452792,3.086206896551724,37.670315152130634
2015-08-18,48.647390922436514,43.431191492071584,51.92810649656982,32.194365601026085,3.086206896551724,42.69490565552944
2015-08-19,50.58859909758985,36.897408138572246,43.30136610897432,28.48900485321809,3.086206896551724,38.44961853161615
2015-08-20,52.49117830834818,30.718121802627945,19.087103226176684,29.1100724626267,3.086206896551724,28.54478084036972
2015-08-21,43.58499260960077,29.10271922562568,30.305384326557828,25.480579771728724,3.086206896551724,30.149934947347795
2015-08-22,43.58499260960077,29.10271922562568,34.100669839055854,25.480579771728724,3.086206896551724,31.668049152347002
2015-08-23,43.58499260960077,29.10271922562568,50.18883288395006,25.480579771728724,3.086206896551724,38.10331437030469
2015-08-24,0.0,68.54528858604513,30.48323158712653,21.23318325028783,3.086206896551724,23.7242223040474
2015-08-25,16.554578776567553,47.294572162431805,41.31011693428468,23.31209127501669,3.086206896551724,29.797145087191996
2015-08-26,25.00924354032375,55.26919377512516,34.48254529377119,36.25510957306495,3.086206896551724,31.79448761076835
2015-08-27,30.764126619845925,67.90638025008015,43.47292683930132,47.06269003050736,3.086206896551724,39.75995686541062
2015-08-28,34.30220093560129,56.23104052087701,20.796413272615304,44.3535822584766,3.086206896551724,29.775814080020815
2015-08-29,34.30220093560129,56.23104052087701,34.267402010427375,44.3535822584766,3.086206896551724,35.16420957514565
2015-08-30,34.30220093560129,56.23104052087701,45.12541122026045,44.3535822584766,3.086206896551724,39.507413259078874
2015-08-31,27.768559891049904,78.14881495548377,42.09526700645383,41.90842593877139,3.086206896551724,39.096022576781074
2015-09-01,16.19313243709196,53.429353589661375,23.3423724256971,37.11351245957311,3.586206896551724,25.061711025361312
2015-09-02,12.655915684399645,55.281525143660446,22.22114308786579,43.13252412714645,3.586206896551724,24.712813004752263
2015-09-03,26.562595342047246,64.2316324265667,49.001203388980834,48.02816926610796,3.586206896551724,40.63222609234366
2015-09-04,13.85371689270599,66.00488322193996,31.51662720710371,44.09424695111713,3.586206896551724,30.19109206730529
2015-09-05,13.85371689270599,66.00488322193996,42.46090844843396,44.09424695111713,3.586206896551724,34.568804563837396
2015-09-06,13.85371689270599,66.00488322193996,30.37837702543674,44.09424695111713,3.586206896551724,29.735791994638504
2015-09-07,13.85371689270599,66.00488322193996,19.32278490397757,44.09424695111713,3.586206896551724,25.313555146054835
2015-09-08,26.64833515675427,33.35388561422546,25.93340068984744,45.5549339408522,3.586206896551724,27.257667199167425
2015-09-09,31.30786283080907,54.27281919747453,12.036968988966828,45.05076867683994,3.586206896551724,25.415822477233483
2015-09-10,22.96839187465595,73.60840506079363,24.15071503505104,44.28172876118043,3.586206896551724,30.49727140008633
2015-09-11,25.469416827432255,52.203615557254544,48.88770385048263,43.740401475452025,3.586206896551724,38.27405856579461
2015-09-12,25.469416827432255,52.203615557254544,6.885181884087022,43.740401475452025,3.586206896551724,21.473049779236366
2015-09-13,25.469416827432255,52.203615557254544,20.21954607417729,43.740401475452025,3.586206896551724,26.806795455272475
2015-09-14,20.651668768245884,51.31822329642144,39.5022192664741,49.43435914028065,3.586206896551724,33.91649839289405
2015-09-15,37.42091866772957,50.88909167139369,46.25182576888809,49.942181884982006,3.586206896551724,40.818489858689766
2015-09-16,39.594931736331006,69.59084519199942,27.99088966926885,56.72819006923546,3.586206896551724,37.24358889909983
2015-09-17,36.4876509269762,66.24657804523146,43.51501978480997,56.7142627484598,3.586206896551724,42.25664643453462
2015-09-18,30.414298610714837,71.0878733321824,32.35863938161022,48.46800298118289,3.586206896551724,35.850135634148636
2015-09-19,30.414298610714837,71.0878733321824,22.52927105008634,48.46800298118289,3.586206896551724,31.91838830153908
2015-09-20,30.414298610714837,71.0878733321824,21.372196572067164,48.46800298118289,3.586206896551724,31.455558510331407
2015-09-21,26.505221074810166,27.193133893999555,39.60517092045307,44.79469503851759,3.586206896551724,31.825472943103588
2015-09-22,11.453166996883397,66.45374503662417,13.711244011484109,43.09851230106732,3.586206896551724,22.400442210681103
2015-09-23,24.010306258858023,60.75418649961773,29.66173146215895,38.61660194960383,3.586206896551724,30.64723839538596
2015-09-24,13.549298496922802,69.87200039460379,22.167215154146763,38.39347986890085,3.586206896551724,26.146016408482655
2015-09-25,7.805192676279475,40.3655017633857,24.307120331904464,36.228455982037296,3.586206896551724,21.6070117096647
2015-09-26,7.805192676279475,40.3655017633857,71.91949268288298,36.228455982037296,3.586206896551724,40.65196065005611
2015-09-27,7.805192676279475,40.3655017633857,34.0304288499927,36.228455982037296,3.586206896551724,25.496335116899996
2015-09-28,10.564335865233303,31.403063111944164,11.33646018150185,32.488009004985265,3.586206896551724,15.520672743180416
2015-09-29,12.717693208133511,36.05938787086591,3.8405946924178425,33.958299747013534,3.586206896551724,13.826492820890618
2015-09-30,13.915758281997725,82.19103756134857,23.161622478882336,41.25639115974499,3.586206896551724,28.533137841844233
2015-10-01,27.4517068308526,56.09786174069599,44.288746148493786,43.11143715167462,3.5517241379310347,37.3347599424501
2015-10-02,25.35003415409814,61.72343206649074,46.695380330676805,53.7600059541145,3.5517241379310347,39.80626283716402
2015-10-03,25.35003415409814,61.72343206649074,57.80995881235722,53.7600059541145,3.5517241379310347,44.25209422983618
2015-10-04,25.35003415409814,61.72343206649074,33.39579080995317,53.7600059541145,3.5517241379310347,34.486427028874566
2015-10-05,34.594770118676834,45.01196142747922,35.4035097274472,56.63173221079011,3.5517241379310347,35.87073053922486
2015-10-06,31.286877273160542,46.1735763435026,11.526535296306406,57.32383007330725,3.5517241379310347,25.72468165270703
2015-10-07,47.73465646518441,100.0,22.731594704326117,62.822454611567416,3.5517241379310347,41.73428123826558
2015-10-08,34.3546854442193,45.73332456544135,39.45237991835604,63.64815646195553,3.5517241379310347,38.397480870614956
2015-10-09,35.77254228198191,66.91216764209464,26.23675065929163,64.65985297141411,3.5517241379310347,36.23951082469383
2015-10-10,35.77254228198191,66.91216764209464,2.371805115586212,64.65985297141411,3.5517241379310347,26.69353260721166
2015-10-11,35.77254228198191,66.91216764209464,24.324813201954665,64.65985297141411,3.5517241379310347,35.47473584175905
2015-10-12,35.77254228198191,66.91216764209464,41.38336853961156,64.65985297141411,3.5517241379310347,42.298157976821805
2015-10-13,37.78324730766426,59.67646478595383,39.3151849895507,51.47053600122277,3.5517241379310347,39.42043333492653
2015-10-14,28.206329343136375,100.0,28.52298068015962,47.985342044641385,3.5517241379310347,37.31411477722122
2015-10-15,43.62097592655564,46.40003445973596,31.1935054539152,50.47937628385242,3.5517241379310347,35.84774491994664
2015-10-16,43.62097592655564,43.91677973767526,24.080269118320096,50.90099392098385,3.5517241379310347,32.74474575009245
2015-10-17,43.62097592655564,43.91677973767526,46.20884172762632,50.90099392098385,3.5517241379310347,41.59617479381493
2015-10-18,43.62097592655564,43.91677973767526,19.3700475286278,50.90099392098385,3.5517241379310347,30.860657114215524
2015-10-19,43.62097592655564,35.213542676229245,17.379062464559635,52.13566304166568,3.5517241379310347,29.130692095992732
2015-10-20,42.59018512477707,38.73274321035515,32.883344151762856,49.77209681759552,3.5517241379310347,35.21916135918635
2015-10-21,40.4611693795894,31.416510520988133,29.1816696649531,49.43939196868735,3.5517241379310347,32.25012043588113
2015-10-22,52.18018092601636,35.00893799401262,24.7173939219382,54.25619426821644,3.5517241379310347,34.44531674685111
2015-10-23,52.18018092601636,45.09271822704658,19.945648402801208,52.98107386552161,3.5517241379310347,33.637701017988704
2015-10-24,52.18018092601636,45.09271822704658,46.64930780301096,52.98107386552161,3.5517241379310347,44.31916477807261
2015-10-25,52.18018092601636,45.09271822704658,12.93065064091553,52.98107386552161,3.5517241379310347,30.83170191323443
2015-10-26,60.300659960743396,20.52077275957873,38.244133565558975,50.1660005738657,3.5517241379310347,39.5638374968831
2015-10-27,56.00935667268169,41.89442398397622,48.32511043320446,48.96723145752142,3.5517241379310347,45.04526268543252
2015-10-28,60.09467166384055,55.70847063384377,30.13400761938625,46.77723143509976,3.5517241379310347,40.243156136125684
2015-10-29,38.69887728503451,34.102216191768434,59.80873715769656,39.72570570810529,3.5517241379310347,43.18187683561458
2015-10-30,58.9582027061392,37.31989403631194,48.8654380982138,41.77254138268167,3.5517241379310347,44.52745275698763
2015-10-31,58.9582027061392,37.31989403631194,50.08978723068669,41.77254138268167,3.5517241379310347,45.01719240997678
2015-11-01,58.9582027061392,37.31989403631194,58.53484745130862,41.77254138268167,3.7586206896551726,48.41590615339797
2015-11-02,58.9582027061392,37.31989403631194,36.18850574381006,41.77254138268167,3.7586206896551726,39.47736947039854
2015-11-03,56.76307214711033,66.87773254937434,35.03392120043735,56.27144222125386,3.7586206896551726,43.97384543224656
2015-11-04,51.19542641828561,45.84437121750555,47.990914338983146,53.9920012302585,3.7586206896551726,44.85063096510068
2015-11-05,61.491386273779646,36.40671103357671,29.03487782390152,55.87762619362471,3.7586206896551726,38.898201920371214
2015-11-06,57.47465983606691,34.29820593999699,20.147040389174887,48.68509318240174,3.7586206896551726,33.17625557395205
2015-11-07,57.47465983606691,34.29820593999699,6.239394388249231,48.68509318240174,3.7586206896551726,27.61319717358178
2015-11-08,57.47465983606691,34.29820593999699,8.958017842699844,48.68509318240174,3.7586206896551726,28.700646555362027
2015-11-09,54.6352025679396,16.796967543236203,31.86789091763065,44.70734786572941,3.7586206896551726,34.46985850412338
2015-11-10,47.46516727262292,19.452520945058254,16.214560794563322,44.620583317307386,3.7586206896551726,26.73711623774228
2015-11-11,59.62583204231612,33.88038164157567,40.95562619107215,50.3650464413789,3.7586206896551726,42.195249066342726
2015-11-12,41.5988422238985,35.657211776614766,15.305033033185987,49.24132077981884,3.7586206896551726,27.509902407768738
2015-11-13,47.160254128918766,43.47526437078677,19.7902568278015,46.95375514617845,3.7586206896551726,31.38565577193646
2015-11-14,47.160254128918766,43.47526437078677,37.36953726879446,46.95375514617845,3.7586206896551726,38.41736794833365
2015-11-15,47.160254128918766,43.47526437078677,13.92989994218592,46.95375514617845,3.7586206896551726,29.041513017690228
2015-11-16,44.91616001730957,35.456914561392175,30.837789998752225,49.237358349405085,3.7586206896551726,34.52680218664346
2015-11-17,46.22275629344091,39.69546208352179,38.50150752578847,51.944578092502105,3.7586206896551726,38.78715917464412
2015-11-18,46.61635300198198,53.13045163791432,49.55527003113335,53.20460712536561,3.7586206896551726,45.143940677324345
2015-11-19,56.89420508356787,55.361719540824026,26.31501697308342,57.67380464129549,3.7586206896551726,39.25486065185579
2015-11-20,56.89420508356787,55.361719540824026,23.511367812952187,57.67380464129549,3.7586206896551726,38.1334009878033
2015-11-21,56.89420508356787,55.361719540824026,30.267611788833097,57.67380464129549,3.7586206896551726,40.835898578155664
2015-11-22,56.89420508356787,55.361719540824026,44.22891248437655,57.67380464129549,3.7586206896551726,46.42041885637305
2015-11-23,59.60046796556687,38.31491891193384,58.22120871650672,57.74181254054193,3.7586206896551726,50.57155397851939
2015-11-24,52.39327710138407,41.935344920419546,53.90696895831584,58.614178094442046,3.7586206896551726,47.605659304495575
2015-11-25,45.14951612004167,53.35659365510112,19.6837988841728,47.457347484799,3.7586206896551726,32.138503295132566
2015-11-26,54.48869946273675,17.008033425943875,17.150807473216396,49.49572823572539,3.7586206896551726,29.171330131644922
2015-11-27,50.56645338633513,33.023195709762874,39.03082176273,41.571179408092426,3.7586206896551726,37.95410101037321
2015-11-28,50.56645338633513,33.023195709762874,54.43626319792797,41.571179408092426,3.7586206896551726,44.116277584452405
2015-11-29,50.56645338633513,33.023195709762874,32.41780853785937,41.571179408092426,3.7586206896551726,35.30889572042496
2015-11-30,43.75865602716759,100.0,34.519087361321574,37.72373166277186,3.7586206896551726,42.33862747813252
2015-12-01,46.03366363803977,47.257421199392894,19.76089102585036,37.36271159861476,3.5517241379310347,30.345461333394145
2015-12-02,46.30661606604819,47.31213158730719,35.58527282218355,36.67915918966508,3.5517241379310347,36.664846906300106
2015-12-03,38.73344367311409,51.58483639829164,35.03592653705026,48.123467653055904,3.5517241379310347,36.51644195331017
2015-12-04,42.329560165799904,35.690586283576295,79.54914745028542,42.3657807708672,3.5517241379310347,52.514267317162684
2015-12-05,42.329560165799904,35.690586283576295,66.13558801777883,42.3657807708672,3.5517241379310347,47.14884354416005
2015-12-06,42.329560165799904,35.690586283576295,18.75469775195985,42.3657807708672,3.5517241379310347,28.196487437832456
2015-12-07,48.7357211627104,23.90843951854859,46.7261430809972,41.64819895125476,3.5517241379310347,39.424139745595006
2015-12-08,45.66229760274842,30.083653947972184,27.9737200247654,37.75561521717336,3.5517241379310347,31.44014347002956
2015-12-09,33.699400068671,52.02428435282906,40.13633624199032,48.76395143393829,3.5517241379310347,37.433086401102905
2015-12-10,29.453176562009887,37.76252161942749,37.128696984411214,46.24084212535047,3.5517241379310347,33.070365816157306
2015-12-11,29.464432077212308,31.47259186050616,44.45335540099661,44.33495334024924,3.5517241379310347,34.97856574358925
2015-12-12,29.464432077212308,31.47259186050616,51.09076751580888,44.33495334024924,3.5517241379310347,37.63353058951416
2015-12-13,29.464432077212308,31.47259186050616,16.85438160691573,44.33495334024924,3.5517241379310347,23.938976225956896
2015-12-14,23.087164358887506,17.348487522501856,23.168085394127125,41.73729130830112,3.5517241379310347,22.779920015016202
2015-12-15,23.087164358887506,18.705658113021077,30.64315362736706,42.61446146446231,3.5517241379310347,26.049239901647226
2015-12-16,28.52191255033648,32.22088877907592,7.759911252147244,43.66665559175977,3.5517241379310347,20.07555809859058
2015-12-17,25.46322423262123,27.005753414987115,25.15575483044195,45.497690373614354,3.5517241379310347,25.846210877700376
2015-12-18,29.262847036806278,54.112103349687615,29.055053667113206,38.14109906431634,3.5517241379310347,30.82455594159045
2015-12-19,29.262847036806278,54.112103349687615,53.68530752087232,38.14109906431634,3.5517241379310347,40.6766574830941
2015-12-20,29.262847036806278,54.112103349687615,29.87982718536842,38.14109906431634,3.5517241379310347,31.154465348892536
2015-12-21,33.35995352008197,34.49048745190781,22.073104560440708,34.9370846809991,3.5517241379310347,26.202849134603245
2015-12-22,48.347467731716,19.03215558928382,38.5586442751624,37.09803274206923,3.5517241379310347,34.881770598206195
2015-12-23,46.164095681609254,17.696163213441107,31.10196628932572,41.33365537337539,3.5517241379310347,31.715710173277767
2015-12-24,46.164095681609254,17.696163213441107,40.58400423561843,41.33365537337539,3.5517241379310347,35.50852535179485
2015-12-25,46.164095681609254,17.696163213441107,43.611246206217096,41.33365537337539,3.5517241379310347,36.71942214003432
2015-12-26,46.164095681609254,17.696163213441107,54.95462659034901,41.33365537337539,3.5517241379310347,41.25677429368709
2015-12-27,46.164095681609254,17.696163213441107,63.59794728851311,41.33365537337539,3.5517241379310347,44.71410257295273
2015-12-28,46.164095681609254,5.199251703081432,18.65048051742415,39.99782501067813,3.5517241379310347,25.00602313038502
2015-12-29,47.37316065091676,3.1290812184532832,26.149850420300748,39.3969096578298,3.5517241379310347,27.97415160417798
2015-12-30,52.237398523078504,20.835833539232645,47.436228536636825,37.71071662225531,3.5517241379310347,39.707332229403455
2015-12-31,52.237398523078504,20.835833539232645,15.617564168143488,37.71071662225531,3.5517241379310347,26.97986648200612
2016-01-01,52.237398523078504,20.835833539232645,20.93933511903333,37.71071662225531,3.827586206896552,29.136161069258613
2016-01-02,52.237398523078504,20.835833539232645,25.31585626205001,37.71071662225531,3.827586206896552,30.88676952646528
2016-01-03,52.237398523078504,20.835833539232645,24.375531743142563,37.71071662225531,3.827586206896552,30.510639718902304
2016-01-04,50.304344183595006,26.079206522890125,33.937641893671895,31.86888080472057,3.827586206896552,33.7774123400085
2016-01-05,42.81379469346572,18.68271504712153,31.214989760750207,34.385891006601064,3.827586206896552,30.205778955071494
2016-01-06,44.1883445965446,43.014718859200165,31.06624668620933,31.47591000876897,3.827586206896552,33.167672052805685
2016-01-07,32.628262573935956,44.71603543821256,34.98025720857988,27.32086907085072,3.827586206896552,31.53654021123851
2016-01-08,48.94524690724827,30.408386573011896,32.93306619814778,27.025062555851864,3.827586206896552,32.97147796786881
2016-01-09,48.94524690724827,30.408386573011896,32.24132047515967,27.025062555851864,3.827586206896552,32.69477967867356
2016-01-10,48.94524690724827,30.408386573011896,58.84582015470436,27.025062555851864,3.827586206896552,43.336579550491436
2016-01-11,33.84741215503287,28.022307719459256,50.36129519242621,24.725608223232744,3.827586206896552,35.58261922925486
2016-01-12,33.96286982819382,33.269210405562816,40.90009940703425,23.31836440650456,3.827586206896552,32.30696269206023
2016-01-13,31.77556453211524,36.5500688291977,66.05580782603805,21.588478535792262,3.827586206896552,42.01629130475743
2016-01-14,24.84041081228702,41.826973986092966,49.48135207932931,27.257307546754063,3.827586206896552,35.02093734709902
2016-01-15,18.403336316113567,45.49433482757404,52.49694372952612,24.113645054399584,3.827586206896552,34.683367676775205
2016-01-16,18.403336316113567,45.49433482757404,82.72991716784928,24.113645054399584,3.827586206896552,46.776557052104465
2016-01-17,18.403336316113567,45.49433482757404,48.71007657721868,24.113645054399584,3.827586206896552,33.16862081585222
2016-01-18,25.315022492889653,11.693904203875617,27.5055134999766,22.238596912139112,3.827586206896552,21.95528228340455
2016-01-19,26.19067683824413,27.289894461896864,55.428570367686746,23.455655591220648,3.827586206896552,35.44504973396508
2016-01-20,38.47351136122633,43.411810384384594,34.127711063430475,22.172546290006988,3.827586206896552,31.850265470667377
2016-01-21,29.82572174651291,40.15036532420317,62.83073777217081,22.965632795384742,3.827586206896552,40.8609839311347
2016-01-22,33.557770230489865,47.63156965867777,48.9879740676263,26.48407946868005,3.827586206896552,37.631846946282366
2016-01-23,33.557770230489865,47.63156965867777,68.40372910872075,26.48407946868005,3.827586206896552,45.39814896272016
2016-01-24,33.557770230489865,47.63156965867777,60.44267665308468,26.48407946868005,3.827586206896552,42.21372798046572
2016-01-25,33.557770230489865,47.63156965867777,45.73908629554297,26.48407946868005,3.827586206896552,36.332291837449034
