Date,ABEV3.SA,ALPA4.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2013-05-17,11.274982452392578,8.941914558410645,5.9739909172058105,8.058920860290527,7.605834007263184,8.10531997680664,2.8425498008728027,44.328216552734375,10.160100936889648,13.534968376159668,2.6630194187164307,13.033310890197754,1.6011124849319458,7.367470741271973,3.6730246543884277,11.755428314208984,7.211826801300049,14.183619499206543,3.3450441360473633,5.438699245452881,17.6594181060791,129.8055419921875,8.034626007080078,3.379681348800659,14.415384292602539,5.92246150970459,6.750037670135498,9.633187294006348,12.815899848937988,2.7046315670013428,10.013340950012207,4.6405181884765625,9.151069641113281,5.0162553787231445,3.902846574783325,15.341080665588379,5.910236358642578,6.2319793701171875,5.987557411193848,3.194868564605713,4.0304155349731445,8.028447151184082,6.636004447937012,19.554718017578125,1.793164849281311,7.080584526062012,17.186485290527344,7.692375183105469,5.492603302001953,10.321782112121582,3.929814577102661,9.461480140686035,6.771108627319336,16.22911834716797,22.07748031616211,3.378108501434326,12.02611255645752
2013-05-20,11.192891120910645,8.83541488647461,6.095579624176025,8.207560539245605,7.753081798553467,8.044719696044922,2.9462738037109375,44.19491195678711,10.129680633544922,13.49527359008789,2.7075045108795166,13.050710678100586,1.6091244220733643,7.544490814208984,3.7440803050994873,11.852209091186523,7.231504917144775,14.296927452087402,3.443427562713623,5.5625739097595215,17.762800216674805,129.38771057128906,8.034626007080078,3.4076671600341797,14.29373836517334,5.92539644241333,6.899594783782959,9.75477409362793,12.94986629486084,2.725099802017212,9.209539413452148,4.687802314758301,9.339984893798828,4.924213409423828,3.9197661876678467,15.251063346862793,5.910236358642578,6.310328483581543,6.080878734588623,3.274740219116211,4.0304155349731445,8.112576484680176,6.770977020263672,20.197111129760742,1.793164849281311,7.117274284362793,17.186485290527344,7.7610554695129395,5.472843647003174,10.489995002746582,3.929814577102661,9.536678314208984,6.934736728668213,16.801252365112305,22.297313690185547,3.368511438369751,12.02852725982666
2013-05-21,11.139469146728516,8.823610305786133,6.022165775299072,8.244714736938477,7.793242931365967,7.855342388153076,2.973439931869507,44.079376220703125,10.129680633544922,13.528355598449707,2.7495853900909424,13.42773151397705,1.6113500595092773,7.644748687744141,3.8260674476623535,12.155449867248535,7.182309150695801,14.652498245239258,3.646754503250122,5.9518961906433105,18.129335403442383,133.7052764892578,8.034626007080078,3.427422285079956,14.513640403747559,5.9517974853515625,7.024226188659668,9.903999328613281,13.039175033569336,2.7718822956085205,10.293536186218262,4.606744289398193,9.389264106750488,4.878193378448486,4.060763835906982,15.297354698181152,5.910236358642578,6.326650142669678,6.095930099487305,2.8454296588897705,4.07491397857666,8.408238410949707,6.770977020263672,20.87774085998535,1.8288544416427612,7.166188716888428,17.186485290527344,7.719847679138184,5.551875114440918,10.520328521728516,3.979074001312256,9.502497673034668,6.973696708679199,16.93406867980957,22.12424659729004,3.430891513824463,12.00199031829834
2013-05-22,11.048258781433105,9.000673294067383,6.143800258636475,8.342262268066406,7.822248935699463,7.764440536499023,2.906759738922119,43.2795524597168,10.068840980529785,13.349737167358398,2.8000824451446533,13.416129112243652,1.6291550397872925,7.672946929931641,3.8260674476623535,12.123188972473145,7.167552471160889,14.730640411376953,3.9156696796417236,6.400205135345459,17.875577926635742,132.03396606445312,8.054064750671387,3.435652732849121,14.616575241088867,5.9547295570373535,7.009268760681152,9.9426851272583,13.165696144104004,2.821589231491089,10.42835807800293,4.64727258682251,9.456147193908691,4.911064624786377,4.055124759674072,15.330785751342773,5.910236358642578,6.150365829467773,5.996588230133057,2.7256221771240234,4.151928901672363,8.533233642578125,6.883449554443359,21.183643341064453,1.8327122926712036,7.136841297149658,17.186485290527344,7.7610554695129395,5.551875114440918,10.699577331542969,4.117001533508301,9.493952751159668,7.09836483001709,16.663326263427734,21.834239959716797,3.4188954830169678,12.296310424804688
2013-05-23,10.988320350646973,8.941652297973633,6.136889457702637,8.121627807617188,7.715157508850098,7.908368110656738,2.8647751808166504,43.2795524597168,10.269609451293945,13.270354270935059,2.8024749755859375,13.387129783630371,1.6474049091339111,7.6792120933532715,3.8096706867218018,12.129640579223633,7.3397321701049805,14.707199096679688,3.9746999740600586,6.518181800842285,17.6594181060791,134.5409393310547,8.054064750671387,3.44059157371521,14.457494735717773,5.92246150970459,6.789917469024658,9.611079216003418,12.994519233703613,2.7835769653320312,10.34056282043457,4.728331089019775,9.361104011535645,4.832172870635986,4.1622843742370605,15.312782287597656,5.910236358642578,6.104662895202637,5.978527069091797,2.7455902099609375,4.102297306060791,8.449100494384766,6.770977020263672,21.221878051757812,1.8172791004180908,7.210211753845215,17.186485290527344,7.802265167236328,5.624319076538086,10.785059928894043,4.13779878616333,9.40507984161377,7.254202842712402,16.35171890258789,22.423603057861328,3.3577141761779785,12.296310424804688
2013-05-24,10.925774574279785,9.106910705566406,6.1461029052734375,8.063567161560059,7.6571478843688965,7.840193748474121,2.8264970779418945,43.90163803100586,10.269609451293945,13.065279960632324,2.8000824451446533,13.671341896057129,1.6260391473770142,7.550756454467773,3.853397846221924,12.129640579223633,7.398763179779053,14.652498245239258,4.053407192230225,6.754133701324463,17.67820930480957,132.31251525878906,8.054064750671387,3.4554078578948975,14.55107593536377,5.9283294677734375,6.625406265258789,9.423165321350098,12.912652969360352,2.777730703353882,10.309206008911133,4.660782814025879,9.551189422607422,5.114871501922607,4.393521308898926,14.968160629272461,5.910236358642578,6.1013994216918945,6.047764301300049,2.7455902099609375,4.021859645843506,8.463525772094727,6.838460445404053,20.992454528808594,1.804740071296692,6.948513507843018,17.186485290527344,7.82974100112915,5.584803581237793,10.920184135437012,4.240695953369141,9.305953979492188,7.269785404205322,16.1933650970459,22.33473014831543,3.307330846786499,12.455530166625977
2013-05-27,10.915349960327148,9.053791999816895,6.176039695739746,8.012471199035645,7.630369663238525,7.726568222045898,2.8536622524261475,43.70612716674805,10.342617988586426,13.09835433959961,2.7736306190490723,13.624942779541016,1.6153563261032104,7.475560665130615,3.85886287689209,12.04576587677002,7.359407424926758,14.558722496032715,4.014052867889404,6.60076379776001,17.856782913208008,132.31251525878906,8.161418914794922,3.448822259902954,14.490248680114746,5.9517974853515625,6.705169677734375,9.47291088104248,13.083830833435059,2.768958330154419,10.2653169631958,4.741839408874512,9.416254043579102,5.239783763885498,4.280722618103027,15.0170259475708,5.910236358642578,6.055694103240967,5.999599933624268,2.6956703662872314,3.9534027576446533,8.391408920288086,6.928440570831299,21.175992965698242,1.8356066942214966,6.880031108856201,17.186485290527344,7.932765007019043,5.578218460083008,10.796091079711914,4.192532062530518,9.321334838867188,7.324328899383545,16.269987106323242,22.353443145751953,3.3337221145629883,12.621991157531738
2013-05-28,11.062588691711426,9.1187162399292,6.169133186340332,8.140202522277832,7.674998760223389,7.878066539764404,2.806739330291748,43.812774658203125,10.3121976852417,13.038817405700684,2.7423717975616455,13.665543556213379,1.615801215171814,7.517857551574707,3.798738718032837,11.897371292114258,7.206910610198975,14.515739440917969,4.132113456726074,6.565371990203857,17.819189071655273,127.99495697021484,8.529109001159668,3.4372997283935547,14.555752754211426,5.92539644241333,6.735081195831299,9.517123222351074,13.217791557312012,2.795274496078491,10.299808502197266,4.802633285522461,9.457319259643555,5.147742748260498,4.060763835906982,14.903860092163086,5.910236358642578,6.176482677459717,6.032713413238525,2.6257827281951904,4.0030341148376465,8.348146438598633,6.905945777893066,21.37483024597168,1.8606858253479004,6.8702473640441895,17.186485290527344,8.028915405273438,5.512359619140625,10.757481575012207,4.226466178894043,9.340132713317871,7.4412078857421875,15.989028930664062,22.66214942932129,3.364912271499634,12.593042373657227
2013-05-29,10.83195686340332,8.95345687866211,5.957274913787842,8.07053279876709,7.509895324707031,7.999269485473633,2.7709295749664307,44.168251037597656,10.056672096252441,12.926355361938477,2.6834592819213867,13.381329536437988,1.5583802461624146,7.477128982543945,3.689423084259033,11.710264205932617,7.290537357330322,14.328190803527832,3.9091107845306396,6.193747043609619,17.847387313842773,129.24844360351562,8.529109001159668,3.4076671600341797,14.55107593536377,5.92539644241333,6.610451698303223,9.367900848388672,13.02428913116455,2.7192509174346924,10.04897689819336,4.701310634613037,9.136990547180176,5.042552471160889,3.9818050861358643,14.659537315368652,5.910236358642578,6.114457130432129,5.975517272949219,2.37618350982666,3.965383529663086,8.1726713180542,6.905945777893066,21.13775634765625,1.8568276166915894,6.8702473640441895,17.186485290527344,8.028915405273438,5.420158386230469,10.58375358581543,4.123568534851074,9.263226509094238,7.168492794036865,15.861324310302734,22.31601333618164,3.3349220752716064,12.58580493927002
2013-05-31,10.691230773925781,8.882630348205566,5.849046230316162,8.291171073913574,7.659378528594971,7.991694450378418,2.7240068912506104,44.363765716552734,10.166183471679688,12.926355361938477,2.602904796600342,13.021706581115723,1.4497700929641724,7.40976619720459,3.6129021644592285,10.968292236328125,7.157713890075684,14.437593460083008,3.712343454360962,5.957793712615967,18.364290237426758,132.31251525878906,8.529109001159668,3.4521143436431885,13.938150405883789,5.87259578704834,6.505760192871094,9.08603572845459,12.756362915039062,2.748490571975708,10.152445793151855,4.795877933502197,8.74156665802002,4.970234394073486,3.722367286682129,14.399778366088867,5.910236358642578,6.192805767059326,6.038733959197998,2.30629563331604,3.932866096496582,7.886629581451416,6.9239420890808105,20.556543350219727,1.836571216583252,7.019442081451416,17.186485290527344,7.967103004455566,5.360884666442871,10.410022735595703,4.063362121582031,9.186318397521973,6.934736728668213,15.554821968078613,21.516183853149414,3.3961026668548584,12.050238609313965
