Date,BBAS3.SA,BBDC3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSNA3.SA,CYRE3.SA,ELET3.SA,EMBR3.SA,GGBR4.SA,GOAU4.SA,ITSA4.SA,PETR3.SA,PETR4.SA,SBSP3.SA,TRPL4.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA
2008-05-13 00:00:00,4702600,626012,917158,2242030,1450800,3192036,967484,9479661,4741600,2285000,628921,707800,0,662200,9931557,5171600,21896800,709200,304259,3895400,1019600,15800,5193032
2008-05-14 00:00:00,15394600,455250,2149509,800289,1461300,6090452,1008739,9594694,3453400,4038200,1506809,770900,0,1261600,20842748,3491300,24019800,565200,760245,4855600,2608500,96000,1660256
2008-05-15 00:00:00,12500200,685437,0,738308,1968500,0,785327,17924032,4723200,1889300,705972,491800,0,1445800,13852540,3638000,23782100,408000,0,0,1893300,72400,2691156
2008-05-16 00:00:00,6541800,562147,1894622,2203371,1334700,9098103,645059,24442863,5423400,2864300,1870752,556200,0,1353000,28740322,3372600,19397800,612600,949903,3626800,2068400,14600,5647980
2008-05-19 00:00:00,7060200,539606,2418062,1488804,1191200,15445216,916285,9897779,5290000,3747900,1415948,649200,0,1286800,29878451,4919400,31651000,506400,1076610,5386000,2261800,9000,6682260
2008-05-20 00:00:00,4542800,106896,0,1030354,1753300,0,1537650,8696441,6786200,1091500,1025586,698300,0,1753400,27109315,4297700,27107200,1014900,0,0,1905800,23500,4427124
2008-05-21 00:00:00,5255400,170420,2353853,3485221,2325700,5476520,610574,5542556,4242600,2634100,665345,1541800,0,2066200,42313108,4748400,34139600,404100,547990,6511000,1918200,12000,7448844
2008-05-23 00:00:00,4835000,154368,1385499,2454026,1293500,3590783,453594,3701039,2534200,1609900,579187,3465400,0,687400,15433574,5541600,26399600,513900,1662936,3997000,1581500,10500,4694820
2008-05-26 00:00:00,2149000,100066,0,919629,698000,0,363679,2611733,1977600,766200,578187,606800,0,1470600,16008763,1449000,8649700,184800,0,0,665200,15900,1591980
2008-05-27 00:00:00,5602800,140024,3412230,2658668,2329800,7727741,723338,10707006,3386200,1942000,1157375,3365400,0,2239200,34754571,5113700,26598000,1138500,506426,5018400,1838900,11200,7459660
2008-05-28 00:00:00,13014200,486670,0,2238668,2297800,0,704932,14837166,4505800,2516400,1359010,3017500,0,1823400,24652270,3276700,22997900,2026800,0,0,1908000,11000,8360092
2008-05-29 00:00:00,13014200,486670,4452602,2238668,2297800,10345679,704932,14837166,4505800,2516400,1359010,3017500,0,1823400,24652270,3276700,22997900,1112400,596413,6413200,1908000,11000,8360092
2008-05-30 00:00:00,19028000,17537558,0,2188873,3091300,0,1456409,4593289,4098200,3690100,3206847,3629500,0,5418200,73285349,6010600,23305700,2363400,0,0,2826800,12800,1603472
2008-06-02 00:00:00,19028000,17537558,9080480,2188873,3091300,5572203,1456409,4593289,4098200,3690100,3206847,3629500,0,5418200,73285349,6010600,23305700,2543100,752982,4843800,2826800,12800,1603472
2008-06-03 00:00:00,9355800,168029,4716383,1583561,1764700,6683030,1000911,10467939,3708600,2565100,2572122,2635600,0,1718200,20567892,4036800,19349900,2452200,636362,2761000,3305900,33000,3720704
2008-06-04 00:00:00,6899200,164955,2217841,1961960,1092800,6879735,810503,4862365,5770600,3621100,2052174,2096900,0,1184600,14720712,3695000,26709400,1461900,748139,3603000,3276700,13000,4846244
2008-06-05 00:00:00,5650000,518090,2798983,3301589,2319500,10599875,860220,10467939,3778800,3328000,1841433,1059500,0,905000,23047474,3867200,39707100,540900,583500,5335200,2213400,10800,4473092
2008-06-06 00:00:00,5177600,182031,4302056,3312095,2793800,11139068,1453447,12269445,5389600,2902000,1700638,891900,0,1522200,17467312,3093200,24299500,665400,555657,4599000,1885400,11100,4720508
2008-06-09 00:00:00,7249000,281415,2559714,1071745,839300,5591093,1265789,8424365,4359000,1536800,1739364,2780800,0,939200,27525763,2268400,12750600,1375200,1379256,2780400,3094100,21300,5695976
2008-06-10 00:00:00,4903400,474717,0,1932755,1254700,0,1851188,7265039,5939200,1546100,1058308,2414700,0,1034800,25214230,2975500,22280600,525900,0,0,3182600,26300,3463824
2008-06-11 00:00:00,7799800,395825,1600906,2707413,981900,5879374,1763812,11239155,3399600,2059200,2713016,1932800,0,1588400,15630774,3738600,22250700,695400,504812,3186400,3410500,17900,798356
2008-06-12 00:00:00,6048600,248628,0,2239719,6079000,0,894917,7738172,3554800,1577300,1925389,1594400,0,822400,29077400,3317300,26280100,1259700,0,0,2201400,10500,3507764
2008-06-13 00:00:00,4728200,337424,2292029,1622010,1358800,4332840,419109,3529991,2457600,773700,829955,809400,0,643200,14165366,3294700,22784000,1644000,644029,1853600,1734000,20000,2359916
2008-06-16 00:00:00,4034200,290636,2560799,971315,919600,6642375,1449639,4287203,2764000,1428400,766113,1444700,0,363400,11868041,4185600,27577200,795600,1347377,1909200,2506900,2700,1188408
2008-06-17 00:00:00,8191800,248287,3544120,838949,1007200,6245680,1858804,4171171,5549200,2318300,1022484,2424000,0,803800,18025352,2914400,20907200,1280700,1467225,4524600,3210400,24700,1831960
2008-06-18 00:00:00,7361600,909476,2957121,2136347,1604600,6285103,1367975,6908939,6594200,1887300,1144766,3249300,0,726200,23569504,2936600,19485600,1133100,1109296,3912400,4638300,11300,1326312
2008-06-19 00:00:00,4347200,106213,1137337,1377868,923500,13255183,2124952,4615295,5474200,2468300,744298,1636900,0,398900,24485690,3246100,26977700,401100,709804,3292600,2500100,34600,963300
2008-06-20 00:00:00,3835000,109970,2309166,667083,822300,6394338,1421712,8556402,6617200,2843900,1003171,2330900,0,1126900,20664410,2611500,18979200,457800,683575,3448400,1882400,60500,1708252
2008-06-23 00:00:00,3655600,223014,1769240,1525782,627000,3952162,1378553,8004247,5245200,4996800,1199603,1509900,0,1058200,21261401,1849200,13214900,390600,847810,3175800,1660000,5900,1007240
2008-06-24 00:00:00,3385800,344596,2641061,2712455,1598800,6439100,1054648,9561684,8175200,4354500,982858,1824100,0,1401500,20741330,1646600,15856300,431100,1819504,4406600,2484300,14000,898404
2008-06-25 00:00:00,12254000,5417241,3165803,2319138,1942000,5729895,689276,11366191,10131600,2719900,1393132,4129200,0,1500000,17383287,4489700,25515600,1423800,702137,5161400,3215000,22700,2283528
2008-06-26 00:00:00,4440800,38386868,2802237,1201380,1640900,10040150,1180529,14007933,5152000,1918900,1065713,1717200,0,488100,23845830,4122700,17847300,467100,1083470,3485400,2138900,8900,1715688
2008-06-27 00:00:00,10507600,61359086,1751018,1802070,1747700,5221502,2301186,11434210,4858600,2184400,1111344,5354600,0,642600,18955012,3078300,15482500,1005000,924481,3151800,1064900,15000,5218044
2008-06-30 00:00:00,8867200,286537,2025211,1457288,1080700,5062988,931729,7213025,5889600,1781300,759708,1483800,0,659500,25956243,2972600,16860200,947400,1574967,3674600,1075200,39600,920712
2008-07-01 00:00:00,18281800,385579,3059510,2447303,1334500,8228742,688853,11659273,4789600,3492200,1522419,1534700,0,901300,15008797,2277400,18256700,1291500,1045942,4088000,2175100,17400,2088840
2008-07-02 00:00:00,9560400,1196014,2831738,2994626,1032800,4091785,854085,7203022,7927600,2231400,763211,1697100,0,915000,21014226,2747300,21150500,777300,942236,4471200,2509700,40000,1401348
2008-07-03 00:00:00,7212800,230869,1831931,3684611,1354600,6759001,853662,11632266,6713800,4392000,1190297,1872300,0,966900,15870110,2053200,16835500,739800,833284,6035600,1554300,15000,1870492
2008-07-04 00:00:00,4067600,102456,1111089,1146753,1544400,2557160,944000,3184894,3534800,1526200,525251,829100,0,1081000,11021916,1188900,9253600,338700,549604,2691400,878700,20400,1879280
2008-07-07 00:00:00,4934200,212768,0,2262620,1979200,0,784903,6681876,5077000,2318700,756506,1804200,0,630700,17518020,2441700,17909400,780000,0,0,2134800,13500,738868
2008-07-08 00:00:00,8992800,413243,3284895,1905022,1267600,5909763,919882,6030693,4903800,4177500,904405,2803300,0,956300,17083444,3369300,25528600,1071600,715050,5023800,1907200,27500,2069912
2008-07-10 00:00:00,7653800,214818,0,2047263,1471100,0,1175028,12469501,5511200,4113600,1529924,2321900,0,770500,21227105,4327300,29497500,759300,0,0,2709900,86800,1966484
2008-07-11 00:00:00,5261000,214135,2446480,1136037,1060600,6522463,964733,5103432,6300600,1921800,1311378,1335900,0,559800,11494463,3258300,20777700,746100,681557,2699200,2836400,29700,3577392
2008-07-14 00:00:00,7588200,190569,0,1262100,1387500,0,974465,6135722,7996600,1050400,1014179,1279800,0,443000,12234516,2092500,13011900,728400,0,0,2252200,9500,1038336
2008-07-15 00:00:00,8987000,742471,0,1623691,1813900,0,1750060,9736733,5328600,3579500,1620084,1949800,0,701000,19171075,4514800,20875300,1035600,0,0,4944000,10000,1823848
2008-07-16 00:00:00,9424200,504088,2564704,1270294,2511600,6880967,1561980,11298172,5486400,2951400,1899071,1643400,0,785100,22210658,4935700,21499400,1292400,1735167,5003000,10497700,10200,936260
2008-07-17 00:00:00,7733400,578881,6819037,876137,1482700,6857559,1346607,10112839,6914400,2390900,1369216,3177600,0,1155300,23357850,4227700,32759500,880200,990256,5547200,7443800,25600,2988596
2008-07-18 00:00:00,6828400,681680,2721757,1471785,1477000,5994769,889628,8819476,4109000,1897100,1840832,2239600,0,534500,19214680,2445400,16097300,807600,817546,3745800,7891600,15900,1606852
2008-07-21 00:00:00,4758600,514675,2441056,1004722,1218200,7124486,1184549,9402640,5437800,1460400,2273522,1460200,0,1016100,19618145,2942800,19839700,1284300,1137947,3047600,3658500,10700,1297920
2008-07-22 00:00:00,8642800,337424,2218925,1040860,878600,3962017,1234478,6027692,5143600,1187200,1020083,2264200,0,1220100,17917076,2700900,17826300,1483200,1552369,3879200,4319700,16500,2207816
2008-07-23 00:00:00,9415400,311469,2189207,1629154,1767000,12632627,595553,17515918,4374600,3191000,2216584,1527800,0,1275600,12896179,3529600,26104100,828300,945868,5050800,3087400,14000,1216124
2008-07-24 00:00:00,8281200,934066,2965581,2193916,1682600,8948213,646117,10903061,8321600,2693600,1218215,2891800,0,590600,22717990,3265600,29340900,1449000,899866,6592800,9115300,5400,1587924
2008-07-25 00:00:00,5310800,291319,0,1539229,1247800,0,615017,9130563,6650000,1902000,1571052,1151400,0,573100,16020521,3152000,19857400,810300,0,0,4123200,4600,2438332
2008-07-28 00:00:00,6902400,119533,1474873,722761,794200,7925267,455709,4274200,3956800,1006600,1567649,1184600,0,445000,7786848,2518300,16239000,677700,741279,3309200,4601700,15300,2888548
2008-07-29 00:00:00,4649800,0,2217190,2418938,653400,7633290,539066,5581567,5240400,1793000,1254640,1703900,4029102,723900,9523437,3502600,19574800,786300,811493,5244600,4387400,18400,1884012
2008-07-30 00:00:00,6891800,0,4376027,1666762,1221900,9390902,582013,7962235,7024200,2662600,1465281,1381200,6917652,1185800,15751055,4899300,28054000,823500,1095980,7846000,3619500,40800,2789176
2008-07-31 00:00:00,5738400,0,3335004,1778748,1206300,10431095,1675590,13940914,6765000,2932900,1388429,1169400,4892580,833300,9342405,3548000,16725600,926400,1934913,4932600,3571900,28800,1266824
2008-08-01 00:00:00,9170600,0,4012461,1476407,913700,8164269,943577,4036133,4814600,2390200,718381,2490800,4149558,545100,8052395,2165300,14322000,871200,973711,4625800,3523200,17500,2400476
2008-08-04 00:00:00,6924400,0,4004001,1727063,1223300,9019257,934480,6884933,4770400,2743600,1228322,1679700,4413150,531300,11233325,2739800,19858400,792600,677925,4659400,2720000,41800,2966288
2008-08-05 00:00:00,5973800,0,3413531,2669173,1062200,6648124,1176932,7260038,3879200,1997900,1790899,2165400,4536126,877700,15438473,5536300,23757100,1046700,872426,3539400,3525300,14400,4825964
2008-08-06 00:00:00,4988400,0,2216539,1300339,1270300,7651770,663677,9498667,6749800,2131400,1608877,1309200,7388262,1052500,14502934,2837400,19061600,1394100,1313885,3880800,2156600,105500,3106220
2008-08-07 00:00:00,4679400,0,2157969,1186252,954200,6833741,760574,8610417,7028000,1585600,1128755,562000,6843816,779400,9749054,1830700,22251800,1087500,1064505,3451600,3613900,69700,1667692
2008-08-08 00:00:00,4526600,0,2174889,1559609,1236600,9014329,819812,9383634,4316200,1328700,811243,1406400,5252184,682600,13689880,2155300,16248600,750300,1802960,3827600,2776800,44400,2048280
2008-08-11 00:00:00,5828600,0,4136542,2408643,1167900,7689139,832294,8176295,7691600,2529000,1000870,1758000,7726698,814200,13130370,2641500,15479300,2446800,1475699,4510800,4333000,10100,1852240
2008-08-12 00:00:00,8504600,0,2377931,3057027,793600,0,1717056,13468781,6042800,1696400,781223,1710000,7422408,1526600,13611245,2231800,20577800,1190700,0,0,3387600,17900,1850212
2008-08-13 00:00:00,12833000,0,3493577,2529033,3274400,10061915,3351814,15285291,7677200,2586000,2440033,2291800,7972398,1432500,27168597,4319300,29334100,2080500,1600793,10587400,4765300,17000,2613416
2008-08-14 00:00:00,4115200,0,2267083,1040019,1033800,4642476,1618044,9586691,3976000,1448300,794632,697100,4032252,1019000,12447395,2082400,16106500,1068300,1171843,4990600,2925600,34100,1513564
2008-08-15 00:00:00,7554400,0,2286389,1102420,1027900,7036195,824889,5989681,3496200,2386400,1991133,1473700,3287466,403200,9632449,2331400,13805300,730800,755806,5240600,2527800,13100,4102644
2008-08-18 00:00:00,5156600,190569,1459471,880129,522800,7542535,966637,3232907,4298200,1048200,2318352,1382700,0,582200,8996508,1183500,17976100,568800,803019,3689800,1446700,19600,1130272
2008-08-19 00:00:00,5616600,229503,0,1247603,954200,0,622422,4803348,5711200,1758600,1168482,1274000,0,690300,9300025,3251700,21297500,612600,0,0,3133500,18400,1257360
2008-08-20 00:00:00,4723000,159832,3379474,1651635,1168700,5836666,1089556,9791749,6303400,1637800,1008075,985100,0,625200,12257543,3520300,21925200,718800,943850,5058800,3505200,39800,2662088
2008-08-21 00:00:00,4953400,218916,6257418,1241930,1409700,5789851,961560,6295767,4893600,1326600,4333602,496300,0,474300,13377054,2180000,19094300,489900,962816,4047000,2852500,47200,4112784
2008-08-22 00:00:00,5807800,160515,3351491,656157,833500,3417897,546682,3028850,6514000,1443500,1368616,690200,0,397000,9903630,2468300,14464500,630600,723121,2439800,2895400,16900,8689304
2008-08-25 00:00:00,3103400,131827,1638651,662461,863500,3208051,711279,3945107,3422200,1028800,1164479,538200,0,437000,7572255,2092000,13439500,756300,764280,2158800,1815100,4200,1578460
2008-08-26 00:00:00,4963800,121923,1808503,805962,625600,7287106,539277,4740331,3667600,1741500,1175787,1403200,0,379200,10350700,2297400,15171100,1483800,654117,4077400,1557900,13000,3525340
2008-08-27 00:00:00,5376600,491110,2471860,822981,1011700,6732309,629827,9739734,4158600,1915200,1874255,1130100,0,687300,7706253,2253600,13965500,999300,795352,3526200,2595900,7400,6381440
2008-08-28 00:00:00,16992000,320690,1367278,1481870,1296300,4205947,922632,7251035,4378800,2178300,1087428,963800,0,494400,19246526,2585400,14964300,746400,2051533,3526800,3610800,14300,2685748
2008-08-29 00:00:00,3317200,149587,2644532,2256527,1595300,10310773,1292235,12166416,4230600,1571700,1639798,777200,0,656800,15996514,2088200,15072800,1438500,2545047,4817000,2434100,39200,3590912
2008-09-01 00:00:00,2485200,101090,1010436,798609,426000,2024949,468192,3702039,1520400,1457200,523850,349000,0,328200,9424960,913100,7990300,282600,404334,1755400,1072200,10700,2506608
2008-09-02 00:00:00,5291000,169737,2520234,1191925,753400,4073305,850488,7441089,5598600,1999000,1209810,1394200,0,595800,12695304,4069000,19137300,841800,764280,5227200,2650800,19700,2255812
2008-09-03 00:00:00,8528800,374650,4458459,1938848,889700,5352091,927709,7940229,7935800,2100700,1012177,1431000,0,829300,13475532,3014000,19518100,1271700,1308639,5784400,3891200,17900,3154216
2008-09-04 00:00:00,6194200,225746,3402685,1650794,1665400,8026699,902110,8805472,10903800,4183700,1059109,1275000,0,1370400,15921798,3082500,20250100,899700,1332043,6788000,3070000,8900,2319356
2008-09-05 00:00:00,6926400,825461,2771433,1502040,1403800,6448545,1122137,7367068,9768600,3347500,1262345,1780500,0,815400,12609319,5051000,22173000,950700,1993828,6148600,3018800,20100,1680536
2008-09-08 00:00:00,6917800,725395,2545180,1266933,1000000,6091273,1724249,8120280,6315800,4290900,1186594,1426800,0,880900,17443304,6896100,24248500,1481700,1378449,4738000,4550900,21800,1642004
2008-09-09 00:00:00,6742200,131827,2467087,1069014,1154200,5577542,755708,6902938,7777400,1995400,1741266,1901400,0,1403500,10515074,4589300,26624500,1578000,1260619,8390800,4344600,17200,2539732
2008-09-10 00:00:00,5133200,212427,0,2249594,2862200,0,1459159,9615699,7326000,3741100,1726856,1445900,0,970700,15979856,6703800,53689200,939000,0,0,4749900,39000,2587052
2008-09-11 00:00:00,4849600,1059746,2163392,2016587,850000,8052571,665370,9415643,7011400,2185900,1686729,859000,0,1052900,17722325,7783100,37070600,661200,1256584,10697600,3505300,29200,1151904
2008-09-12 00:00:00,3553600,244530,4269734,1303701,599400,9672612,1251403,10242876,8561400,2677500,1113145,806700,0,1384000,18058913,3300100,28325800,774900,1375221,9738600,3000500,24700,2254460
2008-09-15 00:00:00,5707600,147538,2155800,1148223,1230300,8966282,729262,7824196,8467200,1922300,2675191,1063500,0,1292800,20652896,4226000,35829900,791700,972904,4722400,2535000,16200,4615728
2008-09-16 00:00:00,7615200,447395,3868640,2690814,2292200,11409280,1496395,15935474,8594200,2978300,3186333,1772600,0,1187400,25811466,4248400,34541100,1971900,1312270,12197600,3838200,102400,2918968
2008-09-17 00:00:00,7137000,269803,2964063,2363891,1525700,18389626,1118329,18276131,9882400,4034800,2849208,1528500,0,1084600,21696467,5931200,35076800,1838100,1281199,10297400,5114600,25500,3345524
2008-09-18 00:00:00,9143200,278682,4211815,2047263,2948100,12826868,1662896,26061317,8925000,4797700,1966016,1481200,0,1769700,38167242,5416000,40946000,1893000,1654058,12942600,4287000,67800,3240744
2008-09-19 00:00:00,8403600,253751,4332209,3204731,2890300,13748382,1354646,21131933,7859600,4245200,2152741,2064900,0,1177100,21841489,4725200,35271400,1686000,1679480,13954600,4745100,9400,2743884
2008-09-22 00:00:00,4374800,113385,3252356,1146122,1253700,7375397,1193223,18798278,7116200,3712900,1396134,1525300,0,1276700,13798157,4599000,28679300,1792800,1649216,10729000,4128800,18300,1660932
2008-09-23 00:00:00,7071400,277999,5592760,1002621,1104900,8056677,912477,12850608,7966000,2576500,1328189,1142100,0,877400,17747802,5235300,29249200,1070100,3333943,8216000,5060900,18800,1477736
2008-09-24 00:00:00,4713000,412560,3354745,1421360,2341900,4293828,1030107,9752738,4791600,2029300,1412145,1194100,0,865500,10662791,2811500,20903700,541500,1186370,5817800,3107600,21100,1345916
2008-09-25 00:00:00,4806000,27709145,5990166,1392786,1163000,6324937,1085113,10893058,13040600,1683500,1770985,1063200,0,767800,13116651,3318200,19962600,949200,1112524,5103600,5027800,46700,991016
2008-09-26 00:00:00,5019600,223014,3387934,6984310,1085700,7119969,1216706,6747894,9821600,2821700,738994,4605900,0,826300,11134113,2992200,19704200,700200,1022538,7089600,7799000,14000,919360
2008-09-29 00:00:00,7267200,533800,5411844,4404221,706900,10351017,1294139,8868490,10420600,2653800,973652,1746400,0,1485800,19402081,7827800,31533700,2323500,762263,5278600,8659100,13600,980200
2008-09-30 00:00:00,6232400,274926,2663405,1741560,874400,8951499,1854785,9727731,5882000,2151800,1455574,1795900,0,1295600,23468087,4082700,21776900,1859100,2415514,7204200,4920800,24200,1669044
2008-10-01 00:00:00,7918800,204572,4633300,1233526,680400,6912998,1049782,8108276,6758200,2060600,1462779,1530600,0,1690900,15396584,4909400,24611400,1852500,1399432,6618800,5017800,26900,1238432
2008-10-02 00:00:00,11595200,257508,3535660,1959859,952800,5624767,1947450,6660870,6002600,2259400,1719251,1043400,0,1106800,14295445,5164400,25528600,1649700,1908280,6911000,9640700,31300,1014676
2008-10-03 00:00:00,7278600,370894,3162766,2027303,1027600,7198815,2224599,12854609,5664600,2563200,1018682,1145200,0,1333400,21901016,4327600,25200400,1622100,2045883,6116200,4408100,28200,2581644
2008-10-06 00:00:00,9397800,308053,5866302,2920249,899700,7498184,1254153,12756581,9465400,11907500,1211911,1879100,0,1475800,18962851,5054300,36376500,1434600,940622,9621400,6328100,13000,1256684
2008-10-07 00:00:00,7738000,315567,4477114,1948303,1325700,10547311,1803375,10576969,10288200,8221800,1542532,1930700,0,1661300,18781818,5743400,33356100,2038800,1360290,6892200,7670400,77700,1801540
2008-10-08 00:00:00,13485800,522189,9996771,2884531,2156300,17375304,2443568,20198671,9575600,6285500,3265186,3586700,0,2524900,30875477,13303700,53124600,1871700,1961546,10624200,10586300,24500,3041324
2008-10-09 00:00:00,8496800,499306,5111837,2442890,1831200,9788417,4000471,9206585,7283400,2197400,1971119,2455200,0,1450900,44906111,7883400,43196800,1188000,766701,8070200,7075900,94300,2221336
2008-10-10 00:00:00,9411400,253751,7768083,2640599,2138000,7651770,1388708,8711446,14099600,3307000,1757376,2030600,0,1727400,46900898,6883900,48646500,969600,1018099,8677400,7143300,37800,0
2008-10-13 00:00:00,9737400,786869,4530695,1866782,2303900,7301479,1639412,9128563,8954200,6626400,1752973,1155600,0,997500,20331986,7269200,39591600,1524300,1413556,7146200,6806500,45900,3271164
2008-10-14 00:00:00,13481000,567611,5872159,2485752,1211100,6653873,960925,8577408,11594000,3120300,1274053,1203300,0,1204500,32060640,5487300,46780000,1108500,1462786,13403200,10707100,59800,5837260
2008-10-15 00:00:00,8086600,234284,6561113,2843771,2003200,9184341,1255634,8781465,11427200,2941800,1531125,1459300,0,1539400,18188502,9384500,52918700,2625300,1051995,6929600,14364500,30100,5360680
2008-10-16 00:00:00,9204800,388994,6681940,2659298,1092800,9529293,1220515,8745455,19560600,2174900,1944502,1622600,0,871100,22218007,7996700,53712100,1836300,1089120,9111000,8286600,81100,1627808
2008-10-17 00:00:00,4052600,241798,3141290,1092335,522100,6372163,754861,10641988,18201200,1452700,899402,1429500,0,1067700,27805763,5279700,38225200,1462500,955552,8562800,8228100,27000,2676960
2008-10-20 00:00:00,4964600,710709,2234327,1157468,608400,6535604,845622,6708883,6899800,1129000,1652106,714700,0,671900,23439425,2747300,36252100,2040300,1325183,4485400,4595700,22000,4248660
2008-10-21 00:00:00,4074000,68423836,2931958,1404341,689500,6887537,811772,6288765,11137800,2383300,878588,1100800,0,1284500,22644009,3892600,31482200,1477500,931744,5558000,6997900,48700,1671072
2008-10-22 00:00:00,8295000,45135026,6515992,1094226,1012400,7981938,1145832,6835919,7711600,1648200,1479690,1555800,0,803800,18972160,5051200,32896700,1912800,1435346,7913000,6138400,34400,1308060
2008-10-23 00:00:00,9790400,440906,3685772,2268923,1140100,10389619,785961,11186140,7820600,2470700,1981927,1711200,0,843100,37048711,5721800,35682700,2172600,1128262,6586800,7003200,26200,2320708
2008-10-24 00:00:00,8094600,812142,6994746,1730634,1079000,6267034,843718,5289485,5938000,1931200,1839531,1083500,0,522400,26413111,7884300,40446400,1033500,1091945,8316200,6945400,69400,2334228
2008-10-27 00:00:00,8430800,747935,3699221,1452455,499600,5492946,912054,7629142,4308600,2180500,1086727,1231800,0,1074100,50712625,4123400,31953700,1224900,890181,4661000,4025200,75700,5146388
2008-10-28 00:00:00,10726800,412901,5275832,2259259,1332400,6314671,964099,8679437,7009000,2795700,1652506,1821800,0,965200,31899450,6135100,50424600,1295700,2193171,9153800,7845200,66100,7615140
2008-10-29 00:00:00,14519400,629768,4985587,1800599,1044400,7531036,1016778,12858610,6038000,4110600,2079392,1389500,0,988400,34385892,8881400,47588000,1324200,913182,10794800,5484300,51600,4819204
2008-10-30 00:00:00,12092200,1115414,3770590,1611505,851800,13065459,921786,10560965,5801800,3008000,2320353,1884100,0,1263800,36401012,6542400,40242800,1672500,1364729,7127200,5845300,110800,3350256
2008-10-31 00:00:00,10014400,948751,4046735,1608563,710000,8752741,1119175,5304489,9203000,3093900,1458476,1217300,0,1487200,24994492,4878100,33757100,1224300,2018847,7453400,10776300,67400,2125344
2008-11-03 00:00:00,11287400,478132,6579768,1682520,673800,4702021,776441,4898375,5559600,2716700,967547,981600,0,778000,42981875,2812900,20178700,910500,976132,5170600,6575000,14700,3085264
2008-11-04 00:00:00,29813400,631476,3880137,1392365,1818900,6995540,974465,5309490,7098400,2538500,1182591,1331200,0,958600,60607437,4899200,39886200,1194600,884128,10018600,5314000,24000,2378168
2008-11-05 00:00:00,11070800,531410,0,1404341,1435700,0,652887,5327495,10855800,2624500,1087828,865000,0,1330900,45716225,5236500,28210900,888900,0,0,6578400,27000,2036788
2008-11-06 00:00:00,9186000,843903,4099448,738729,1346600,6443617,761843,7302050,7431800,2711700,1412946,1354800,0,1290600,22627106,4448000,31894200,534300,966448,6345000,7462900,10900,2061124
2008-11-07 00:00:00,6657400,761938,2832389,793986,911100,4523796,476654,4703320,4348600,1841100,898301,1955700,0,1132700,28563209,2471700,28130800,627600,791317,6353800,4950900,8900,1361464
2008-11-10 00:00:00,11895400,472668,3295307,921940,981800,5083932,825101,6227748,6529000,3873300,1130657,1591000,0,1263100,18276936,3082600,27715700,587700,1078225,5707800,4948600,16600,949780
2008-11-11 00:00:00,8730400,271852,2181180,1033716,1347100,5365643,957117,5824635,7372200,6185000,1572553,1343500,0,1604400,18467767,2120200,25843600,498000,602466,8926400,4622600,33600,1193816
2008-11-12 00:00:00,15101400,385579,3345851,2007763,1893500,10608499,1455774,12024376,7567000,8121400,2892436,1790400,0,2530100,21833650,4479300,57687300,1440300,2651174,9536600,5511700,28600,2050308
2008-11-13 00:00:00,10398200,453201,3326761,1241930,1326800,7094919,916073,11454216,5837400,5434400,2043868,1519000,0,1387600,19919702,3463600,39305600,783600,1264251,9779000,3833700,17800,2126020
2008-11-14 00:00:00,8783400,202181,1722818,930975,1174600,4796883,977004,7643146,4283400,5991500,1084226,1271800,0,1189800,13791543,3251200,26886700,640200,820371,9586000,2718500,16300,1612936
2008-11-17 00:00:00,6626600,117483,2448215,816257,650300,5053543,1394209,5380510,5249600,3570000,1090430,976600,0,934200,20298180,2025000,28010500,810600,1175878,5498800,2518100,41400,346788
2008-11-18 00:00:00,8342800,358257,2402878,1540279,956500,5531137,1270867,5121438,7687800,4184000,1599971,970400,0,743300,17017792,2303500,32613500,1003800,1517666,6951600,2874000,20300,1558856
2008-11-19 00:00:00,9349000,153002,3242160,1670754,1166500,5956578,1164238,6847922,7455200,2007900,1417749,900200,0,602600,18895239,2490800,26124500,741000,1375624,8272000,2733700,16000,2327468
2008-11-21 00:00:00,21689800,190228,2590518,1383961,1003300,9429503,913535,6116717,5597000,4327100,1046801,1122300,0,684900,19410165,9062600,42054000,3917100,1440996,5131400,4176600,18800,1149876
2008-11-24 00:00:00,8417800,566245,0,1171335,600000,0,651406,3705040,6143600,3924000,971150,756300,0,2629900,24662803,8238600,40971500,1343400,0,0,3971400,36500,1399320
2008-11-25 00:00:00,7960800,420415,2446263,1152846,1236100,8329353,1024606,4164169,6347000,3541000,721383,1087200,0,1257600,19836902,6486100,41349300,1651500,5857199,5991800,3169300,103300,838916
2008-11-26 00:00:00,14956400,28410633,3162766,1833166,1265100,6097433,1235959,4852362,6709400,6011900,878788,1432400,0,1224100,18965791,4618200,39338000,1437000,2396952,5934200,2902900,35100,1533844
2008-11-27 00:00:00,3732800,154710,1274434,390164,526300,3279095,393298,8360347,1999200,1314900,798034,741900,0,422900,8740515,1458400,17124000,340500,1503542,1970800,1517200,18800,517816
2008-11-28 00:00:00,4404000,578540,1992239,1525572,493400,9322732,1215860,14844167,3467400,1423900,1698437,603700,0,875400,13929706,3315400,27647400,1118400,1323569,5998800,2647200,45300,1995552
