Date,ABEV3.SA,ALPA4.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2017-06-22,0.05168258993861955,0.0194038690628924,6.505940282593977e-11,1.5598811628532974e-10,1.2365684138686536e-10,0.03961933962328516,8.595292973843666e-11,0.013959813276818498,0.012564799787520883,1.4085311110202655e-10,5.616175665914168e-11,0.03056603576033395,7.985153661814267e-11,2.361933577909857e-10,4.777100834694322e-11,2.260363795090433e-10,1.533500978435906e-10,0.02159828268414993,9.578590445128939e-11,1.937155914557981e-10,0.03712410043366181,0.0070619705365834035,0.06357998133160814,0.024604148570473314,1.9888969011954783e-10,0.047501634076255024,1.0312457083767335e-10,6.878059720523838e-11,0.004996471078289011,1.6815086929476014e-10,1.3791179238102017e-10,1.9211124125898015e-10,1.691725178370229e-10,3.627154258768682e-08,8.535878990984253e-10,3.4138405531534853e-10,0.006318396030344492,5.751188481876787e-11,5.4665184330497353e-11,2.939257549185497e-10,0.009108526085549011,1.9056973940580802e-10,1.1111914364208236e-10,1.6860814294685067e-10,0.036663623943540107,0.02966362965773148,0.44962068187153775,0.029431568261084975,8.654767431186384e-10,3.615038761800578e-09,0.028233565163355713,0.030195653560245582,6.957144802815371e-11,1.1851681373741488e-10,4.083554527351988e-08,0.006501232402511537,3.180275523478729e-10
2017-07-07,0.05131653954067742,0.019874587325274008,2.0938488140844597e-10,4.708105130896766e-10,3.7961746484787524e-10,0.039195963671172555,2.655576464239427e-10,0.012624943246041328,0.013534960966006,4.30969616671463e-10,1.922736758629392e-10,0.0337299975141682,2.638444834162668e-10,6.841470949622787e-10,1.5569357712705572e-10,5.947834004263613e-10,4.468912340541576e-10,0.02236058431073113,3.051943569283865e-10,5.692909669685768e-10,0.03762122993048527,0.007411248419841654,0.063229317262643,0.021909837607373996,5.487970006701045e-10,0.05004852936551337,3.1500899405810686e-10,2.1731613630493917e-10,0.004340606620024299,5.13172479897809e-10,4.2288550910566693e-10,5.804182878626592e-10,5.065441110126412e-10,0.0024091928686556323,1.0060771389050862e-09,9.227561823693782e-10,0.006175761911647143,1.8784453632353428e-10,1.7783197578575112e-10,3.5226200720721377e-10,0.009407224648295364,5.527718758340358e-10,3.4609023152079206e-10,5.477572263149586e-10,0.03636664339296744,0.03142583115652594,0.44426809054329297,0.028418816740149996,9.418142687335398e-10,1.9098355192571863e-08,0.03218180348705316,0.027032657634173323,2.2152791004807587e-10,3.541805584311926e-10,1.4267718722234649e-09,0.005115596996058853,6.325855140461866e-10
2017-07-24,0.05164026159227444,0.018692012583393303,8.678179024951701e-10,1.9273605876300475e-09,1.5753469115297328e-09,0.04065657745600521,1.1060460786556365e-09,0.010986871421785773,0.013870805513050921,1.7479768167237633e-09,7.90449325629873e-10,0.03497854749195638,1.0833076556036878e-09,2.763827716159105e-09,6.475945901727105e-10,2.400421308165559e-09,1.8203495180475539e-09,0.021684738769251435,1.2745727585938376e-09,2.35448514232502e-09,0.037180734911906876,0.0073312066881251,0.06478465966919958,0.021815170711397363,2.185718712707372e-09,0.04847761915609615,1.3361878405937085e-09,8.948236283276131e-10,0.004909214867663894,2.128876558584575e-09,1.750328820238352e-09,2.2641233734486816e-09,2.0054610798678766e-09,0.002313918553279938,3.889493113461521e-09,3.7276409215884016e-09,0.006150589358583743,7.809812470681629e-10,7.413431350487237e-10,1.6425889896951534e-09,0.009998991317190065,2.1957980898939126e-09,1.427748197425097e-09,2.207567352416614e-09,0.03838702182786076,0.030790113720077835,0.4440093462265274,0.026954007306390873,3.565620608623853e-09,8.020715917194301e-08,0.03231692047780696,0.02832185870243741,9.51134328315357e-10,1.467078884133223e-09,1.0076449954148755e-08,0.0037486634327593433,2.439298995633622e-09
2017-08-08,0.0530908778233715,0.01884197518849973,1.8457764199467983e-10,4.2131188343378985e-10,3.422327285583455e-10,0.04381104370592037,2.3770980829434534e-10,0.009944235005406678,0.015929312761216608,3.813966171769102e-10,1.6918564256555514e-10,0.03589992364148792,2.271033158356957e-10,5.733967617883274e-10,1.4119729690180696e-10,5.153381516045864e-10,3.8812726040394014e-10,0.021300623179433927,2.7792032734591685e-10,5.103833433241748e-10,0.035616131523528216,0.007849687937741122,0.06578316772134951,0.022518768401622473,4.862309656430283e-10,0.0481202257471463,3.0483612144632824e-10,2.023032196631329e-10,0.005808857773798879,4.817481858294226e-10,3.8698816807631605e-10,4.642294193475446e-10,4.184041659820174e-10,0.003496933818382128,7.864270952785908e-10,7.907657051704395e-10,0.006061100656119097,1.6827700486809068e-10,1.6104666298924342e-10,3.423480213861909e-10,0.009789531914205455,4.766337257330746e-10,3.053271762263294e-10,4.762382368221897e-10,0.04028900110387997,0.030634782927468775,0.43826417710969473,0.026546656191262293,7.303747528981725e-10,0.0007882895041403402,0.031729930624755744,0.027220957108039116,2.134542339859638e-10,3.264452499543742e-10,5.472388256562517e-09,0.0006637907627496252,5.044324546429464e-10
2017-08-23,0.05599640651973933,0.01870357184880759,1.3494804080879044e-10,3.0300303415596084e-10,2.5252642247123815e-10,0.04489915429466296,1.6873888469843228e-10,0.009090669551914902,0.019837036698968864,2.908395905086971e-10,1.2108960449926628e-10,0.038469870246042544,1.67517322598763e-10,4.370921797836547e-10,9.843144922379239e-11,4.003858231077371e-10,3.0344890651057976e-10,0.021214574309543786,1.8539321559879674e-10,3.178103175498387e-10,0.03581254445013389,0.008344246545829017,0.0636398188586537,0.017445695108104953,3.7075874592398025e-10,0.0465946929237371,2.018620753015938e-10,1.4009614999103336e-10,0.0038254619655356628,3.538228992579107e-10,2.8301946809526717e-10,3.348169719888427e-10,3.124172025074366e-10,0.0005006170950177965,6.832013537860659e-10,6.400496194427142e-10,0.006125417648794381,1.2395327415550206e-10,1.1833852232424256e-10,2.406375659525916e-10,0.010875856531186135,3.5875966263834457e-10,2.255531484591851e-10,3.556843341987648e-10,0.04244799473637284,0.030512839502822766,0.42855318167923734,0.02912122352335164,6.78756868008364e-10,0.005285022177113676,0.03321132348550482,0.027244176129525875,1.4570285931879285e-10,2.2092588980193827e-10,2.766403137472488e-09,0.0022485920369764846,3.9643723241143533e-10
2017-09-07,0.056902731987685806,0.016899765096231693,7.027061194180616e-10,1.6419904837193664e-09,1.3422533713931594e-09,0.04656638914946843,8.626733061247636e-10,0.008113393877317597,0.02131010950853064,1.535926449502015e-09,6.299131857801536e-10,0.04309212571146826,8.661206542230311e-10,2.3125447436899923e-09,4.994690391128978e-10,1.9401479477791565e-09,1.6806721882170157e-09,0.020934939989832816,9.10252151761245e-10,1.8148702438355703e-09,0.03718582299382286,0.009490891897842484,0.06976482714707087,0.0159698766541528,2.048791184579053e-09,0.04242346482744943,1.0615942323986524e-09,7.626199678755856e-10,0.006569203906019936,1.9155862348671026e-09,1.5142447950495854e-09,1.8496317942356822e-09,1.7176489200334004e-09,0.0019014815878500857,1.0541669468509077e-08,3.3832652735186392e-09,0.005991595397658803,6.270352652378589e-10,6.001291149108021e-10,1.620866329495844e-09,0.014715518285312987,1.9107754466299815e-09,1.1919731546681871e-09,1.914219758463634e-09,0.042569847651282196,0.03140240740137201,0.4062929954234093,0.028848252425157622,4.176656673765163e-09,0.005972451702407891,0.03775625447532398,0.029325555119878745,7.176762544081681e-10,1.1313406246989004e-09,1.261852208374225e-08,2.7761441215041298e-08,1.9782251194919596e-09
2017-09-22,0.05459230788392704,0.014987642910437726,1.88534764323608e-10,4.865631723847732e-10,3.8986527992512835e-10,0.0448581664583231,2.3945451285965573e-10,0.006544075234834012,0.019987020109358305,4.1033686099325834e-10,1.5898527173145617e-10,0.04812157461438541,2.3526567988498994e-10,7.386478473767927e-10,1.3311463446295303e-10,6.087014651450401e-10,5.346220879491292e-10,0.02474078260535321,2.480455137352625e-10,5.060702898677106e-10,0.038516793447627304,0.009597603387156378,0.06443973331239788,0.019628190686533306,6.550184840269896e-10,0.04397650635526656,2.935925513805628e-10,2.1268760976221018e-10,0.004415897690322129,5.557544551599725e-10,4.3902232073268794e-10,4.6266038984467876e-10,4.710605025916543e-10,0.002366675662806671,0.0004168167383691728,1.2818158225625838e-09,0.005969285674313662,1.6944100014836063e-10,1.6122527214568993e-10,1.3743321324376391e-09,0.014108060750368226,5.614113255808529e-10,3.2999494677888036e-10,5.196293605161392e-10,0.04270236004050048,0.034129311625821265,0.3999827146158401,0.030381139044140235,3.306252231606897e-09,0.008852474829612338,0.03728582822692237,0.02939900464547386,1.9339227598370422e-10,3.422415122038119e-10,6.639789932805945e-09,1.000386144697094e-08,5.985181334224157e-10
2017-10-09,0.04968278800801897,0.01697065371434393,1.7881441480046483e-10,3.9904746705059373e-10,3.321867251518384e-10,0.04511484495619318,2.1725706654788278e-10,0.005081657960173636,0.017479613898034586,3.6383138331542465e-10,1.5229701789217306e-10,0.0546925753893328,2.1895232117470067e-10,5.973814014252477e-10,1.2751362948160921e-10,4.0708783028274133e-10,3.9603727429898017e-10,0.0281635480837761,2.1704842911332018e-10,4.0148955446613625e-10,0.03840009482642135,0.009986409256303699,0.06104620284354936,0.018925101611013198,4.675244226966195e-10,0.04336747712929219,2.6066800565952955e-10,1.9183086747035717e-10,0.00691499462514834,4.427374377180393e-10,3.68902952828598e-10,4.0071645764728615e-10,4.0831664228580683e-10,0.0026968810386219003,1.07073148785784e-09,7.21442289537249e-10,0.006096140863918267,1.6661155296621724e-10,1.5790849679407802e-10,1.152644795005549e-10,0.012800258212247895,4.411370833844364e-10,2.897453634084669e-10,4.870056995815873e-10,0.040465414586022805,0.03780985646336028,0.396637921343372,0.027485903129902945,5.825989902886607e-10,0.009160960209102733,0.038274688585057996,0.032745992605173135,1.7679788788560407e-10,3.0466703924204493e-10,1.7167703519133785e-09,7.442630606471244e-09,4.386660290630159e-10
2017-10-24,0.05434539366540761,0.01856851791901495,1.078855346801043e-09,2.645245164920534e-09,2.1565245761230823e-09,0.045844320265348126,1.2919931995520678e-09,0.0035421823609953543,0.017509610972594864,2.4649469299137334e-09,8.232967750493104e-10,0.05801105370877998,1.2369273931284245e-09,4.3280482060162165e-09,7.17456849193294e-10,2.5989273366225334e-09,2.9401680101763444e-09,0.025175197183024935,1.342041600829527e-09,2.7809208147581154e-09,0.038739671718578755,0.010420461239604944,0.05596727641963946,0.018854080122918004,3.3924447860649616e-09,0.04246207530227022,1.4793332678413363e-09,1.0878405119490508e-09,0.010320348491711302,2.995603984260871e-09,2.415121630501979e-09,2.1341042853953153e-09,2.517503215896558e-09,0.005317787001865961,2.388376026525717e-08,6.000195904807469e-09,0.006235272129968579,9.94439086340846e-10,9.428265017527383e-10,7.1268254172078495e-09,0.013119740912233701,3.01153115912378e-09,1.8894565050669924e-09,3.144403509454916e-09,0.039154737271774286,0.03986054590718877,0.38625538503311385,0.025261394961101677,1.0079062358753997e-08,0.01275538912220175,0.04143838084735531,0.030841011734258045,9.330124510102498e-10,1.920181130560538e-09,4.125256320992676e-08,1.8290767410138882e-08,3.812720865624796e-09
2017-11-08,0.0514514911443476,0.018260628573282704,6.550733182112449e-10,1.5281575414503688e-09,1.2762560768299298e-09,0.04554421795726681,8.625013753246825e-10,8.255828152248069e-09,0.016621507347145553,1.3591070447601826e-09,4.997230394348443e-10,0.06278617141793003,7.397271865155664e-10,2.4806999688339214e-09,4.625007105020756e-10,1.4106451109150359e-09,1.5964095744818838e-09,0.026342507845601774,8.481940184580422e-10,1.6702100195080495e-09,0.04043540462863796,0.0074303652314011825,0.04861532486843342,0.01730677905968138,1.906562834709849e-09,0.041475187438015246,8.773449366706988e-10,6.436777600259613e-10,0.02813441880902495,1.7115366733261277e-09,1.4720777464575722e-09,1.241813651008187e-09,1.4442469437237722e-09,3.41370868679064e-05,1.1497539247109056e-08,3.4073108095290703e-09,0.006482111726548787,6.346705919938191e-10,5.9114004824513e-10,1.283787402058849e-08,0.017262001027436632,1.8320648803847583e-09,1.1812414411781312e-09,1.768466510571288e-09,0.03679780527668019,0.04078950618106032,0.3777324744009727,0.02379469193204441,3.4710307901212127e-09,0.01846996963709577,0.04335455752571076,0.030878625317338787,5.398301133283697e-10,1.206834217415543e-09,3.6587393738860565e-08,5.009512226008001e-09,2.0602729362170506e-09
2017-11-23,0.056807571976875644,0.01672177987942691,5.215432689665671e-10,1.224743788246521e-09,9.988421525998325e-10,0.05130063449167639,6.901139380298674e-10,8.846058908551384e-09,0.015122752810649,1.087684791737569e-09,4.024927309854249e-10,0.07178258232262828,6.302741148960059e-10,1.9894007221867645e-09,3.7291432876450465e-10,1.088080800603734e-09,1.1925750700409481e-09,0.028225715929766353,6.71344505733143e-10,1.3539187834776023e-09,0.040974052397715476,0.005841029724128688,0.049828973039238104,0.018165215708891826,1.3775825986157446e-09,0.041190400470644664,7.324277846734132e-10,5.089934715551352e-10,0.02697378485982751,1.4106814511776676e-09,1.1423693924902579e-09,1.0973966515557794e-09,1.1589995199589247e-09,1.217754964574756e-08,8.723385545275071e-09,2.9017784396385477e-09,0.006472106444228884,4.940074759016348e-10,4.5376037620536667e-10,5.937348041219004e-09,0.013361866042170127,1.4715877152127421e-09,9.166907265265563e-10,1.4351596327840863e-09,0.03340966657315313,0.04317877111150062,0.3627875491432974,0.023341011330246145,2.982568572552996e-09,0.014000734830032936,0.0511267600832297,0.029386913121599047,4.105735317896952e-10,1.0194330141293998e-09,5.529361662345551e-08,3.1438560232602414e-09,1.84931901113191e-09
