Date,ABEV3.SA,ALPA4.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2013-06-25 00:00:00,1186609.0,723670.0,18325200,13217772,18639741.0,592497.0,4044132,2594061,1543100,9026400.0,4549132.0,11811945,1557431,8193300,5912177.0,5095400,4272900,2554682.0,869625.0,1571897,2011800.0,2151600,128937.0,2708.0,5052971.0,545104.0,1147204.0,8518356,1190000,7149700.0,30026633,28695894.0,2827700.0,8023518.0,2552572.0,2509620.0,1637400.0,0.0,8847200,32074100,6279900.0,6735040.0,5806410.0,6862849.0,2480900,900240.0,537900.0,0.0,1415700.0,4937800.0,1650869.0,542571,3160667.0,8765900,3452700,81000,2286908,780600.0
2013-06-26 00:00:00,1242614.0,358326.0,17554000,1949461,21328800.0,1004276.0,3163634,3438998,1088400,5680200.0,4552243.0,5582847,1120868,4432244,4433232.0,5206900,4119500,3209074.0,776000.0,1288389,1091600.0,2082400,78232.0,0.0,6943204.0,339140.0,4943224.0,5636988,844800,11367300.0,27595669,24952057.0,4150200.0,5014950.0,3778523.0,2885155.0,1728900.0,0.0,12372100,29858400,3773800.0,5273840.0,6268650.0,3052331.0,2003200,931216.0,620700.0,0.0,558600.0,3793100.0,2405948.0,373143,4293229.0,5705000,3906700,15600,3584152,982500.0
2013-06-27 00:00:00,651559.0,756696.0,10496200,3288417,17156562.0,604396.0,3163200,2527668,1286400,7894700.0,7597324.0,9077684,1253519,8045258,5900025.0,5188800,3459100,2232828.0,880375.0,1507572,949400.0,3003400,129634.0,0.0,3225811.0,514026.0,429698.0,12547836,1320300,3467300.0,25802112,25420036.0,3674600.0,6596713.0,6204980.0,3487618.0,2008500.0,0.0,7533700,26451400,3160900.0,3476200.0,3836823.0,4544019.0,2067400,1913736.0,623400.0,0.0,1183700.0,5986500.0,5538351.0,641000,4590152.0,5201200,4247900,20400,3218436,1426900.0
2013-06-28 00:00:00,1850670.0,1038376.0,20829200,6955035,27475805.0,668365.0,6237244,4068998,2365300,7751800.0,8488281.0,10793610,1362686,10650990,6752016.0,9447000,4603400,3197714.0,1190375.0,2185530,2120600.0,4589400,96857.0,1203.0,5474969.0,843079.0,599159.0,11917332,2346400,5406000.0,42838373,34085246.0,6538000.0,10119119.0,3483550.0,7588260.0,1872300.0,0.0,12998600,33968700,6094100.0,7854600.0,5675149.0,5863529.0,2279400,2438392.0,515100.0,0.0,1833100.0,5952500.0,3267088.0,753145,7239452.0,12856800,9778200,109100,6951984,2371400.0
2013-07-01 00:00:00,724066.0,802243.0,18364000,3654566,12941210.0,753385.0,2895080,2822655,2623000,3176100.0,6002380.0,7359905,1455457,4222185,3681158.0,4714700,4837500,1827671.0,766625.0,1236869,972500.0,2741100,67951.0,5015.0,3482615.0,718627.0,706902.0,12486600,1684600,2793200.0,22863424,16540403.0,5343000.0,7498948.0,1919684.0,3700576.0,1262700.0,0.0,7985700,22732600,5285300.0,7560280.0,4254201.0,1751465.0,1349800,415756.0,420000.0,0.0,786600.0,9946200.0,2004906.0,1063762,2707035.0,7764000,3180300,9300,3497624,938300.0
2013-07-02 00:00:00,1196610.0,1208732.0,27980000,7574001,28468673.0,1118077.0,5420955,2354331,1794700,9963900.0,8417433.0,8882908,1216178,4872368,4209095.0,7970300,9115500,4512447.0,693750.0,2437325,1707300.0,3508500,103829.0,15847.0,5285746.0,493034.0,462148.0,14927346,1659800,4353300.0,39204840,38530852.0,5695400.0,8725182.0,3288746.0,6275645.0,1608600.0,0.0,14020100,55953200,2527800.0,4989920.0,4392109.0,4846919.0,2215100,700832.0,366300.0,0.0,680600.0,7744800.0,1560175.0,931044,6000536.0,9332800,6671500,10100,8048456,1618300.0
2013-07-03 00:00:00,795573.0,2587133.0,20412400,8473476,26699521.0,887119.0,2585095,1729794,2679500,5017300.0,9159782.0,7914326,2166207,5242471,2247671.0,4811100,3712900,2207540.0,631875.0,1895920,1201900.0,1845900,229392.0,6820.0,7128423.0,571412.0,992801.0,12213558,1080100,4794300.0,42990997,35341843.0,4437300.0,11819614.0,1989982.0,4771413.0,1351800.0,0.0,29712800,50191800,4842700.0,3470480.0,5995161.0,3315233.0,3113600,829092.0,582900.0,0.0,1613300.0,6069300.0,2883221.0,678919,2924518.0,6792300,4642200,13700,2809456,2343000.0
2013-07-04 00:00:00,297527.0,647574.0,9378000,3778667,16317267.0,511748.0,3621345,1047163,1392300,5284900.0,3893184.0,4472152,458883,2799786,3204079.0,4758600,2977300,1007890.0,260000.0,2340689,1279800.0,1277500,283745.0,0.0,10472875.0,402796.0,304351.0,7095690,796100,2826400.0,28275342,19165002.0,3578300.0,6155322.0,3161826.0,3888014.0,654300.0,0.0,7327100,23818500,2620100.0,7765160.0,3413131.0,1863126.0,777100,954448.0,299400.0,0.0,237800.0,2300800.0,1205535.0,641000,2469583.0,5570900,2302700,13000,1571024,2455500.0
2013-07-05 00:00:00,764570.0,937785.0,13114200,5053265,43336690.0,1038142.0,2213502,1935907,4935600,3436900.0,5223052.0,11682801,1050205,12584533,2886327.0,10845000,3618800,1667555.0,485125.0,3175206,1812700.0,3154600,162173.0,0.0,12664465.0,780649.0,223756.0,13005342,1933300,5661800.0,49378443,49985771.0,3941400.0,5752167.0,2267053.0,8320851.0,960000.0,0.0,19420500,49067400,2681900.0,3573440.0,3970743.0,4370070.0,1525200,749232.0,510300.0,0.0,315700.0,5265400.0,2264032.0,473590,3663787.0,18526100,4384000,16900,2010424,2006200.0
2013-07-08 00:00:00,1099101.0,544645.0,10228200,2657656,25706653.0,1087262.0,2555159,1468213,1248800,2518400.0,5872089.0,6738530,1254153,4578285,2421400.0,4054800,2325600,4476340.0,599500.0,1808486,911800.0,1706800,112222.0,0.0,4596431.0,315285.0,667240.0,5491836,683600,4155000.0,31187659,20114138.0,4567500.0,3001189.0,4091900.0,3282471.0,960900.0,0.0,8400000,22430900,2489500.0,2883920.0,3664355.0,3388770.0,1796100,695992.0,244800.0,0.0,362000.0,5182900.0,1295626.0,503038,3483202.0,6342300,3025000,61500,3438812,942100.0
2013-07-10 00:00:00,911583.0,283193.0,13011400,3515337,20415780.0,669585.0,2743884,1630624,1130600,3918400.0,7344345.0,10016362,926863,12876615,3389060.0,3113800,1648800,2495721.0,871625.0,1585802,1236800.0,3214300,75864.0,1604.0,2408345.0,725579.0,8393535.0,5691672,801000,2420700.0,30713351,19997942.0,4019500.0,3701511.0,1084247.0,4145741.0,624600.0,0.0,8432000,20890800,1908700.0,2475200.0,2455420.0,4036339.0,1883100,1212904.0,599700.0,0.0,623600.0,4540800.0,1251635.0,793888,3060390.0,6097800,5927700,19000,3436784,1106500.0
2013-07-11 00:00:00,607055.0,387911.0,10923800,4898652,26989320.0,852948.0,5867821,2054721,1535300,5975400.0,6476889.0,8213104,1040473,7595132,4507045.0,8609200,1931700,2003473.0,806875.0,2119405,1221500.0,1680500,90422.0,0.0,3199781.0,555600.0,949111.0,7869078,1056600,3256800.0,38821926,26153551.0,4395900.0,4281759.0,3530316.0,4275649.0,1331100.0,0.0,21301000,34049700,3270500.0,13602160.0,2518227.0,2026762.0,1718100,1093840.0,724200.0,0.0,232700.0,4067200.0,1196194.0,531276,4526773.0,6847200,5339400,14700,2706704,1485600.0
2013-07-12 00:00:00,580053.0,614961.0,12069000,3348929,23137748.0,465679.0,2493335,1784947,954000,5401900.0,3822681.0,6524701,1058668,4958392,2890377.0,6085300,2913500,1522180.0,550500.0,2160620,1537700.0,2075000,91930.0,0.0,3679848.0,432376.0,1054096.0,6374592,844900,2419300.0,27995561,18334658.0,2837600.0,4755348.0,1601781.0,3476288.0,777000.0,0.0,18879000,23796600,4936300.0,4794400.0,2344430.0,2785991.0,971400,2483404.0,413100.0,0.0,309100.0,4498500.0,1140753.0,751128,2828148.0,7664200,2903700,9700,3686904,1542800.0
2013-07-15 00:00:00,707065.0,602164.0,9105800,6347607,20634660.0,907052.0,1605028,1804171,2583000,2656000.0,2365632.0,12633652,757400,6993963,3038902.0,10852900,2332200,2818657.0,434250.0,1538484,1338500.0,2456000,48717.0,1805.0,1898743.0,696273.0,1258553.0,9879030,856500,2914100.0,45943954,17576786.0,2697300.0,6640315.0,1668158.0,4825202.0,1326000.0,0.0,7571000,20392700,2802200.0,3582800.0,4732060.0,2130923.0,599400,1101584.0,244200.0,0.0,448800.0,4066900.0,919894.0,638580,2599378.0,15691400,2380800,6400,3203564,2110400.0
2013-07-16 00:00:00,720566.0,812013.0,15288000,6491195,16755282.0,1389613.0,2574031,1069224,1281100,1990800.0,2476569.0,5998332,900629,8087270,2747704.0,7965700,4190000,2823525.0,741125.0,1460754,1886500.0,1630200,64026.0,6018.0,2438381.0,1527629.0,890997.0,7259490,738500,2237500.0,22244078,20228737.0,3696900.0,3017288.0,2041776.0,10271458.0,1099800.0,0.0,6882200,21047000,4467800.0,2727920.0,3648737.0,4116542.0,749000,1185800.0,513600.0,0.0,629500.0,3380800.0,1288696.0,812848,3270928.0,8594100,4755900,6300,3130556,934300.0
2013-07-17 00:00:00,1018093.0,433734.0,12778200,11033442,33161325.0,1119806.0,3924390,1459914,1035100,3713300.0,10038643.0,6071637,887724,4784343,4823897.0,6251300,3082800,2238914.0,1016625.0,1316099,1411600.0,2597500,86193.0,0.0,3197278.0,817043.0,268720.0,9856602,1098900,3599700.0,16334552,18518336.0,4278400.0,5214180.0,3326963.0,5047510.0,958800.0,0.0,11456900,29311200,5441600.0,3197480.0,5889155.0,2203523.0,2133900,790372.0,323400.0,0.0,643100.0,3706200.0,3677771.0,2278799,2373213.0,9569400,7155500,7400,3171792,603700.0
2013-07-18 00:00:00,1286118.0,400296.0,6956600,12072146,22850755.0,535444.0,3728506,1412325,1150300,3598800.0,4131993.0,7744427,694777,4851362,4778889.0,5528200,2533100,2100976.0,713125.0,1785278,2024300.0,3245800,71123.0,0.0,2204104.0,682096.0,243269.0,9227106,1406100,5979200.0,18233952,23694062.0,3547600.0,9367815.0,2351029.0,5026170.0,1339800.0,0.0,10348300,23440300,6942400.0,7893600.0,6637179.0,2957857.0,1824300,276364.0,433800.0,0.0,428100.0,5024800.0,1891614.0,1339283,3053879.0,6329400,4546100,6200,2847312,1608200.0
2013-07-19 00:00:00,801073.0,391489.0,7498600,9438079,20869357.0,761928.0,3424377,1107778,560900,4404400.0,2301696.0,7977045,729897,3332935,2361990.0,4569200,1238100,921476.0,309625.0,3558651,5155500.0,1242600,43766.0,4914.0,1589878.0,438782.0,226514.0,6363252,696600,3697600.0,15069489,12137921.0,3813500.0,2737562.0,1443484.0,2166204.0,433500.0,0.0,7794300,18711400,4363600.0,16966040.0,1951642.0,1795942.0,1288100,1055120.0,263700.0,0.0,833700.0,2486600.0,527591.0,5658069,1880078.0,4089900,3410800,7400,1349296,3375200.0
2013-07-22 00:00:00,991091.0,285119.0,7753200,12529832,42744082.0,3053916.0,3112656,1913216,1325200,5114300.0,5085849.0,6349244,737936,3279920,4366171.0,6832900,2569300,1183422.0,503500.0,1594005,1849400.0,1142100,43612.0,2206.0,3345953.0,533927.0,767772.0,6612102,678800,2129800.0,30691496,22907441.0,2922900.0,6101657.0,1361117.0,4932231.0,536100.0,0.0,7117900,25517000,19227900.0,11020880.0,4907850.0,2704537.0,1321400,319924.0,279900.0,0.0,290800.0,3593600.0,674629.0,966946,4055777.0,4178600,3767700,5700,1809652,1013800.0
2013-07-23 00:00:00,582553.0,316218.0,8196200,2910474,23625509.0,817150.0,3672106,1389739,2115900,2397500.0,3586291.0,7278131,584552,6152727,2507364.0,7984800,1766500,2689509.0,480875.0,1381224,1307000.0,5207000,62154.0,1705.0,6538726.0,696954.0,793647.0,10715670,1443900,2536800.0,23907588,20246506.0,2730000.0,6312291.0,913780.0,4344068.0,437700.0,0.0,8318100,25271000,7737700.0,5475600.0,2863494.0,7294596.0,1120900,598224.0,442500.0,0.0,431100.0,3471900.0,1162448.0,973804,2130118.0,9020900,2995900,4400,1993524,1665400.0
2013-07-24 00:00:00,811574.0,951821.0,10839400,3266110,19112450.0,783081.0,2225650,1849974,1023700,3676200.0,3629836.0,5253105,2185777,3002843,2524467.0,5760300,2429600,2276103.0,540375.0,1405433,1431200.0,5477300,88045.0,0.0,5439427.0,519205.0,923872.0,9889110,872200,3279700.0,20490257,23960395.0,3015800.0,5334254.0,1901983.0,5361336.0,666900.0,0.0,7811100,24012400,4404000.0,3203720.0,3296159.0,5909047.0,1115600,559988.0,292500.0,0.0,248700.0,4319600.0,742122.0,881829,3119862.0,5303900,3972300,14700,3279276,1287900.0
2013-07-25 00:00:00,701564.0,1276847.0,11296200,3508671,22976522.0,694196.0,1467714,1086978,1593700,2887000.0,5419008.0,8478009,843295,2799786,10200936.0,4933200,2359400,2109225.0,341250.0,2026969,1661900.0,3931000,100352.0,0.0,3717893.0,622256.0,752713.0,11056122,827200,2219600.0,16790618,18046762.0,2977700.0,4547398.0,1720957.0,3463419.0,246300.0,0.0,10914900,37212500,3061800.0,8306480.0,2041697.0,5525423.0,1196900,549824.0,286800.0,0.0,259300.0,4182500.0,1182635.0,1095227,2272068.0,6116900,6825500,4400,2668172,1098200.0
2013-07-26 00:00:00,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,6156851,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2827300.0,0.0,728537,0.0,0,0,0,0,0.0
2013-07-29 00:00:00,604555.0,1499356.0,7881600,2537658,11023077.0,541241.0,3206151,2258943,860100,4244100.0,2858112.0,5788207,676371,2278639,3594744.0,10647200,1115200,1747072.0,358875.0,1126127,1323200.0,1672400,46592.0,200.0,4040274.0,415337.0,732141.0,6067026,704000,1615400.0,16393795,10247036.0,1393700.0,3390257.0,1191857.0,1863927.0,1251600.0,0.0,5709800,17729600,5379100.0,3590080.0,1077008.0,2417782.0,1099100,478192.0,218400.0,0.0,155700.0,2450900.0,1857265.0,365882,4425629.0,15082800,4137500,5100,2685748,967600.0
2013-07-30 00:00:00,1060097.0,352134.0,14466400,3426364,22268606.0,569107.0,4669527,1986227,2149600,5271500.0,4961433.0,8307581,1049994,4356223,4701027.0,10587900,2684600,3159714.0,421750.0,3172405,2121700.0,3197200,74608.0,300.0,2673659.0,647337.0,679542.0,9448236,1516900,2678200.0,32546283,29898985.0,3510300.0,5582453.0,1042108.0,3151902.0,893100.0,0.0,9410500,22635200,3694000.0,7039760.0,3510829.0,5751556.0,1171800,464640.0,327600.0,0.0,460700.0,5414000.0,1300748.0,897158,4826735.0,10513500,6364000,1900,2935868,3581200.0
2013-07-31 00:00:00,2576236.0,469374.0,13492000,3554568,20441291.0,493849.0,2493769,2174271,2178200,3635300.0,4055616.0,7591465,651724,7076987,12286581.0,5682000,2569500,5468138.0,2740750.0,1743862,2655600.0,3823800,105612.0,300.0,4845726.0,1355333.0,780073.0,16400790,1817300,2067800.0,29876719,26625523.0,5020400.0,6382054.0,5516477.0,3327680.0,1789800.0,0.0,6106900,23703200,1805400.0,5150080.0,2371014.0,4272055.0,1277200,1255012.0,433500.0,0.0,505300.0,2687000.0,2362258.0,764843,5236958.0,10747400,3011200,10800,4696172,1891600.0
2013-08-01 00:00:00,5586513.0,774997.0,8706400,2172278,18931581.0,774640.0,2215671,2294766,3150300,4536500.0,4222540.0,9108646,835996,4795346,4070022.0,8552400,2363000,2934957.0,567000.0,2206538,2073600.0,3376900,57834.0,0.0,5131563.0,765791.0,770105.0,17229366,2245600,2791400.0,34596862,29208994.0,7065800.0,4996168.0,1972785.0,4220540.0,2520000.0,0.0,7699800,31759700,2025800.0,6551480.0,1728996.0,3574385.0,737000,2407416.0,391200.0,0.0,1026400.0,6293400.0,3265882.0,1288051,12159084.0,15398000,3017400,16600,2875704,2579000.0
2013-08-02 00:00:00,1220612.0,493180.0,5747400,2142791,13736372.0,760606.0,3283376,3749743,1393100,3060300.0,2634163.0,5913647,569637,6497824,6457667.0,5766000,1748000,1433602.0,680750.0,2627197,2068100.0,3440000,70401.0,300.0,3601255.0,450641.0,2071076.0,10179162,1176400,3380900.0,26891431,19771139.0,5605400.0,8220065.0,1344120.0,3845884.0,882000.0,0.0,6601500,17726400,1251300.0,3600480.0,1687790.0,2693913.0,5201200,1509112.0,252900.0,0.0,763100.0,7301800.0,1086518.0,823740,4816317.0,8232200,3473300,22100,3250208,1287000.0
2013-08-05 00:00:00,955087.0,426441.0,10653600,3796872,14580769.0,292892.0,2136277,1655732,872500,3326100.0,2941401.0,5539181,511456,2229626,2429051.0,4795000,2178700,1007213.0,435250.0,2010963,1174700.0,2172700,45050.0,5316.0,4170428.0,185245.0,257691.0,4906062,851200,5036400.0,18746913,15781933.0,3301200.0,3849088.0,2093871.0,2554499.0,1058100.0,0.0,5316300,15018300,2190100.0,4742920.0,2311199.0,1877083.0,1032200,287980.0,143100.0,0.0,505400.0,4558600.0,1122072.0,479237,4038413.0,6631800,2674400,7400,2065180,1795300.0
2013-08-06 00:00:00,2664245.0,166365.0,17692600,3155855,21345892.0,294723.0,2952566,3001665,2023400,3960500.0,5666457.0,8197491,1064909,6856925,6929795.0,9413800,3440600,2750635.0,1044500.0,2893599,1944500.0,3270700,226877.0,25176.0,2870391.0,562552.0,413791.0,9090270,1283500,3534400.0,35106572,22416103.0,3918200.0,6753011.0,2694175.0,4528976.0,1988700.0,0.0,6842300,25592100,1298000.0,3927560.0,4926127.0,2932858.0,1572800,755524.0,206700.0,0.0,330300.0,5048400.0,750258.0,979451,5060714.0,10212300,5023200,4900,3058900,1285200.0
2013-08-07 00:00:00,759069.0,287596.0,10245600,2163817,14951436.0,343132.0,3785124,1627893,1279200,3485500.0,5207155.0,8597362,569002,8303331,4635316.0,14172700,2483300,1663498.0,725000.0,1431143,1069100.0,1989300,65050.0,300.0,2686674.0,480766.0,633094.0,11525724,1441700,3342100.0,42195546,18710599.0,3584400.0,4401833.0,2055554.0,4874482.0,1902000.0,0.0,5259600,17681900,2604200.0,8680880.0,2041033.0,1644283.0,1307800,509168.0,178200.0,0.0,501200.0,3618100.0,1039213.0,952827,3488411.0,7150400,3646800,27900,3761940,2378900.0
2013-08-08 00:00:00,1770162.0,356262.0,13018600,2463300,22987492.0,662263.0,3293138,2209779,2901500,5885100.0,4806604.0,9112616,876617,10312895,6680904.0,7852000,3364300,2777952.0,1103750.0,2626197,1580600.0,2787600,88052.0,2206.0,6957221.0,579727.0,289505.0,10105578,1332200,3380700.0,23806080,24896155.0,4666000.0,6146601.0,6132670.0,7609160.0,1786200.0,0.0,7462700,25830400,3206000.0,4267640.0,1895482.0,2376639.0,940600,1053668.0,153600.0,0.0,205300.0,6642900.0,593879.0,1161788,4211184.0,10424200,5463300,16900,3046732,4344700.0
2013-08-09 00:00:00,870080.0,918108.0,12169600,2403814,22421159.0,679857.0,4353901,2472305,1479000,5719300.0,4945190.0,10012392,1042483,7691159,9148662.0,8404800,3506000,4839305.0,639500.0,3102878,1938200.0,2292400,188783.0,501.0,3060616.0,470815.0,543379.0,12718944,1128700,3678700.0,28104836,22500355.0,4988700.0,5446279.0,3811510.0,6851599.0,1390200.0,0.0,10974200,31884100,1423300.0,13548080.0,3611519.0,2870257.0,1333100,880396.0,294900.0,0.0,276800.0,8023600.0,967200.0,732168,4865804.0,6739500,9789400,4900,2317328,3227900.0
2013-08-12 00:00:00,1251615.0,1021725.0,16007800,3118163,21309412.0,583751.0,3672323,3430909,2529400,5542400.0,5296320.0,9242025,1067554,8139285,5501709.0,11037900,3302200,4013979.0,478000.0,4117364,3556400.0,2023900,85534.0,300.0,5130562.0,499577.0,555044.0,9619344,1786200,3315800.0,33745239,44430709.0,6202700.0,8001382.0,5784496.0,7529961.0,1881000.0,0.0,14467400,54624200,5299600.0,9756240.0,3644085.0,2761097.0,1371300,506748.0,561600.0,0.0,327200.0,6474300.0,1477315.0,1240047,5948878.0,14126600,7804200,40700,3947164,1408900.0
2013-08-13 00:00:00,666561.0,469649.0,18064600,2479966,18925968.0,597379.0,3800525,1965112,2352300,8472700.0,7139404.0,7487461,1011806,17285853,4435483.0,10777400,2374800,2174408.0,626000.0,2881294,1617900.0,1367500,88017.0,702.0,3158732.0,761429.0,444120.0,8719200,1316400,2800700.0,32041450,27522750.0,5756800.0,4760715.0,4457171.0,5982829.0,1007700.0,0.0,10092800,34946200,2687300.0,5631080.0,3107740.0,5244709.0,1475700,669372.0,854400.0,0.0,518600.0,7410500.0,1912706.0,823740,4208580.0,9450300,6111200,5200,2526212,1789000.0
2013-08-14 00:00:00,909083.0,821646.0,20808400,4501478,31802127.0,593819.0,5959797,8141358,3009900,12667400.0,8155814.0,17264325,1581549,8797470,11338274.0,21969800,5269100,5172924.0,726875.0,7835276,4488900.0,3351600,70892.0,802.0,2693182.0,431013.0,1148053.0,16915122,2331500,5688600.0,43210450,32060395.0,9897000.0,8032239.0,9474920.0,13668768.0,2181300.0,0.0,15205500,53853000,3193800.0,8094840.0,5711370.0,6255591.0,2040400,666468.0,1024500.0,0.0,563500.0,8923800.0,1961518.0,1726546,7039333.0,16534000,8877200,6000,3951896,1642100.0
2013-08-15 00:00:00,1239113.0,396856.0,22458000,3128163,29032199.0,1176147.0,3477524,6745315,1290800,7251800.0,8980761.0,8431433,1462544,19607505,9400253.0,15989000,4489800,5858960.0,1137750.0,3698104,2938800.0,3767400,114132.0,1003.0,4033766.0,499440.0,850700.0,12502350,1516200,3574600.0,29780990,25571571.0,6120000.0,6195570.0,7032170.0,9509607.0,1555800.0,0.0,20591700,81143700,1798700.0,13182520.0,4881266.0,5048574.0,1726200,684860.0,224700.0,0.0,354200.0,5674400.0,2038050.0,903613,6938622.0,9528900,13069900,15000,4239196,2335200.0
2013-08-16 00:00:00,847577.0,691883.0,14042200,2059716,24322710.0,1855394.0,2747138,3279739,1652000,6791400.0,4037644.0,6710213,874607,11688281,9103204.0,16462500,3186900,1488777.0,599125.0,2876992,1451000.0,4841100,89482.0,0.0,2140028.0,293067.0,830339.0,22062096,3469400,3628700.0,35382920,40452084.0,5853200.0,7236662.0,13582710.0,8556688.0,2588100.0,0.0,10718200,37711200,2136200.0,7226440.0,5986853.0,3781873.0,2946300,1511048.0,171300.0,0.0,345000.0,5809000.0,762913.0,1092806,5473541.0,14492900,5888700,3000,5634460,2084100.0
2013-08-19 00:00:00,858578.0,359152.0,16778400,3445338,23760459.0,2119710.0,3994456,2495101,1070800,10767800.0,4978713.0,7140254,1190684,7867208,5305026.0,15492100,4244400,1972370.0,910875.0,2996838,1840300.0,4077500,93606.0,2106.0,2570037.0,264987.0,816977.0,25838694,2743600,3447600.0,24755419,23292366.0,5271600.0,12040309.0,4684660.0,5796271.0,1902300.0,0.0,10209700,49861800,1523900.0,8451040.0,2829599.0,2077176.0,1505000,664532.0,255900.0,0.0,407900.0,4167100.0,2194731.0,575246,4367025.0,16524900,6722100,2400,3919448,2291300.0
2013-08-20 00:00:00,1543141.0,768667.0,10431400,2348430,20941041.0,1667455.0,3296826,1804066,2411300,6111500.0,6766848.0,6858941,661667,4282202,6397807.0,11537800,2125700,1711911.0,825875.0,2588283,2034100.0,3245200,78493.0,0.0,4302083.0,491398.0,468935.0,13760586,2195500,4220300.0,25686696,22660075.0,4496800.0,8098649.0,2765077.0,6744350.0,1377600.0,0.0,7102900,30368900,909900.0,6308640.0,3322079.0,2296018.0,1858600,756008.0,250200.0,0.0,884200.0,4997700.0,863248.0,1220684,4138256.0,15612400,5582900,6700,2957500,1435500.0
2013-08-21 00:00:00,1014093.0,578771.0,15608200,3678668,24075513.0,1108314.0,3540432,3102095,2016600,5665900.0,9475315.0,5930054,978485,2833795,10014605.0,10600300,2351000,4459571.0,544000.0,2370900,1464200.0,2903300,72308.0,0.0,4529852.0,406749.0,859608.0,12444642,2220000,3152400.0,36126352,24765184.0,5437200.0,7960463.0,4331860.0,4962041.0,1351800.0,0.0,11500700,43315900,1307800.0,6237920.0,3972737.0,3935198.0,1346600,397848.0,461400.0,0.0,1126700.0,5729400.0,2555096.0,700300,5881593.0,12244100,5028800,27500,3008200,1680300.0
2013-08-22 00:00:00,723066.0,599274.0,42344000,2863551,19766283.0,819286.0,3719179,5034430,1396700,4013700.0,9341913.0,6036175,707048,5597571,6313193.0,8670600,2099600,2786742.0,605125.0,1807686,1409600.0,1659600,81046.0,0.0,2899926.0,475722.0,583040.0,18267606,3416400,1971500.0,28601541,20385662.0,4232400.0,5966825.0,2676273.0,4251229.0,1149600.0,0.0,18191200,52679300,1358700.0,5427760.0,3699912.0,5676039.0,953800,1678512.0,637200.0,0.0,1125200.0,3867100.0,1408918.0,880619,3526178.0,6916100,4993000,13500,5517512,1229400.0
2013-08-23 00:00:00,591054.0,3344379.0,13207600,1883564,21525741.0,860169.0,3051917,1385117,2204500,3310000.0,9170841.0,5682087,1039310,5357504,6664251.0,9965000,2623800,2543052.0,733375.0,2533462,1829700.0,2504300,88893.0,0.0,2685173.0,705405.0,206153.0,19497996,1281400,2543900.0,23101301,25441599.0,5370200.0,7456016.0,4024719.0,4819923.0,1187700.0,0.0,11802600,32500500,3179700.0,12795120.0,2380319.0,2954315.0,1079000,644688.0,461700.0,0.0,316500.0,4234800.0,1715047.0,626074,4052738.0,7948200,6167400,1300,2721576,2689500.0
2013-08-26 00:00:00,1182108.0,613448.0,8665400,1792796,11637114.0,1254557.0,1963171,933286,1066700,3405000.0,7704460.0,6152352,665475,3996122,4174440.0,6505600,2341500,3205963.0,365000.0,1923130,1025300.0,1588300,60962.0,0.0,2959497.0,492216.0,753562.0,9272844,1485600,2336700.0,25971714,15974595.0,4379000.0,3768592.0,2904266.0,3362660.0,1173900.0,0.0,6789100,17906800,2585600.0,6264960.0,2333131.0,3274089.0,749700,1102552.0,482700.0,0.0,197100.0,4006000.0,713197.0,575246,2674911.0,4527100,3669900,7100,4238520,1217300.0
2013-08-27 00:00:00,3084783.0,941363.0,20746400,2752527,23173973.0,1152045.0,3071224,2540799,2346400,3516800.0,8290944.0,7132314,1171326,11840324,7643163.0,7643000,2667500,2262174.0,847125.0,2420419,1429300.0,3537700,128403.0,0.0,1666969.0,491943.0,1233950.0,11976930,1594200,2922000.0,21528823,21962697.0,4884700.0,8280437.0,5209838.0,5468145.0,624000.0,0.0,10819800,29023800,4352100.0,16432520.0,2713956.0,3187011.0,1244400,1301960.0,566700.0,0.0,167900.0,4783000.0,2277892.0,739833,4967817.0,6360900,4585000,14200,3166384,2529300.0
