,limite_inferior,limite_superior,obj,start,end,rf,total_return,cagr,max_drawdown,calmar,mtd,three_month,six_month,ytd,one_year,three_year,five_year,ten_year,incep,daily_sharpe,daily_sortino,daily_mean,daily_vol,daily_skew,daily_kurt,best_day,worst_day,monthly_sharpe,monthly_sortino,monthly_mean,monthly_vol,monthly_skew,monthly_kurt,best_month,worst_month,yearly_sharpe,yearly_sortino,yearly_mean,yearly_vol,yearly_skew,yearly_kurt,best_year,worst_year,avg_drawdown,avg_drawdown_days,avg_up_month,avg_down_month,win_year_perc,twelve_month_win_perc
0,21,70,Sharpe,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,2.8000246893704723,0.1675935924300367,-0.44349831228241243,0.3778900342766487,0.04245288481957932,0.11752583273179673,0.21738710524556804,0.18523991994223166,0.18579605131215504,0.08175000326595794,0.17131901386510573,,0.1675935924300367,0.8268917311185762,1.228370663265142,0.18135067422246176,0.21931610560083845,-1.7103433552735836,22.575905052331006,0.1100307151046096,-0.15439862212278943,0.8849329028612254,1.4963179201991974,0.17690846507230523,0.19991172720588501,-0.9291225088438282,2.7293131607680907,0.1427610500724832,-0.23945854791266596,1.2809673330450078,97.94902540094598,0.2065353097695884,0.16123386166189738,0.03375241632282335,-1.5949444932405488,0.427743385799517,-0.005964021285346233,-0.03573910223705165,31.86046511627907,0.04725294763422514,-0.045763421285809194,0.875,0.8494623655913979
0,22,70,MaxRet,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,8.231542682330314,0.2942928407864229,-0.7879098557124454,0.37351080031905026,0.043732545015995106,0.08724718689429434,0.5495055071919432,0.5049484188903681,0.5033323584029368,0.6149731670797427,0.6832246794978234,,0.2942928407864229,0.7643852748809007,1.277286445650664,0.40132714768060085,0.525032546896108,-0.062091656701589205,25.00828717107289,0.32287672905593445,-0.36540629310328465,0.7473342950204783,1.564810470606679,0.40804348317478406,0.5459986058362314,0.5716991040378171,3.732340780554007,0.6018519743810287,-0.5761421599451304,0.9921953520972918,2.726478743721329,0.4853941203294778,0.4892122496879843,-1.133001996038603,1.9775240797089104,1.1231094784572946,-0.5035439573089642,-0.0862054219622106,40.84057971014493,0.12954463355088813,-0.08438414960471871,0.875,0.7526881720430108
0,22,70,MinRisk,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,3.1980787252947813,0.18117179404230277,-0.3326547759176569,0.5446240582072653,0.06553702128302108,0.14330493541977862,0.13341217752706047,0.17737891641857595,0.1811210237273544,0.18530752652377513,0.21005375360241896,,0.18117179404230277,1.0430593368324232,1.6944211897180756,0.1841175328718978,0.1765168350163361,0.7555863266592384,44.982030803508955,0.1613122796540516,-0.12027778529755717,0.8935826967889972,2.117359963187486,0.18860969633641977,0.21107133902007102,2.33374743263622,16.473541359187138,0.40315316457995776,-0.1982037505380284,1.2747340234911406,35.69494888109031,0.21629375261798506,0.16967755518568245,0.14457696136593312,-1.512474418913389,0.4399802316408825,-0.01713887079249865,-0.026663047096600466,35.61842105263158,0.042941629085973806,-0.02716056847155198,0.875,0.8387096774193549
0,22,70,Utility,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,8.235058828983298,0.29435004731991476,-0.78790979555064,0.3735834342739765,0.04373213364412676,0.0872467869852791,0.5495045557306817,0.5049475399864669,0.5033314803081372,0.6149725842610343,0.6833164765051296,,0.29435004731991476,0.7644747951122849,1.2774367942169171,0.40136705746944135,0.5250232709248305,-0.06209985195346936,25.010115492662486,0.32287663433184544,-0.36540625312030095,0.7474204224576914,1.5649967721883522,0.4080855492317754,0.5459919704761286,0.5716716029933573,3.732580045314613,0.601850909055933,-0.5761421035762175,0.9923238098075137,2.7271123967982485,0.4854551060471488,0.4892103779524499,-1.1332351010628892,1.9774047285662402,1.123107796708695,-0.503490208691928,-0.08522721781782276,40.214285714285715,0.12954651211481755,-0.08437862810808394,0.875,0.7526881720430108
0,22,70,Sharpe,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,2.6533078048057734,0.16226994952604268,-0.4434983091666005,0.36588628676166124,0.042452884467442775,0.11752583276690642,0.21738710558900465,0.18523991823278085,0.1857960496165083,0.08175000132425936,0.17131901494139656,,0.16226994952604268,0.804158015614612,1.1973451996825963,0.17685459369445483,0.21992517671951103,-1.6896489706441513,22.29178037853679,0.11003071457795222,-0.15439862134978855,0.8494871841092402,1.4600571990184048,0.1729881027742291,0.20363827260751657,-0.8605770436443794,2.3348095722841187,0.1427610521218854,-0.23945854634495534,1.2308241457851585,95.49737835767964,0.2013659146655997,0.1636025059754948,0.26196840650560604,-1.2981434079494676,0.42774339029831454,-0.0059640256605401065,-0.03856717598090112,34.79746835443038,0.050312000708532395,-0.04449111529574207,0.875,0.8494623655913979
0,23,70,MaxRet,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,7.989971888481904,0.29031567852308027,-0.787909855466052,0.3684630627590733,0.043732545037074244,0.08724718697828915,0.5495055074659385,0.5049484191588467,0.5033323586712126,0.6149731671224772,0.6832246803391879,,0.29031567852308027,0.7584141385521166,1.2676813129072395,0.39823936707495666,0.5250948615425773,-0.06087674484257197,24.994553798248845,0.3228767286753593,-0.36540629294444416,0.7413973922220849,1.5552185770985927,0.4049743953753547,0.5462312109860307,0.5756961815386415,3.724532328679122,0.6018519741865653,-0.5761421597198555,0.99219535658201,2.72647877242073,0.48539412169041507,0.48921224884838976,-1.1330019936196052,1.9775240593522927,1.1231094782494808,-0.5035439534203962,-0.08788243985544915,41.48529411764706,0.12954463353709023,-0.08495682357918148,0.875,0.7526881720430108
0,23,70,MinRisk,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,3.1854952737398676,0.18076033008770986,-0.3326547728000444,0.5433871534930995,0.06553702123008032,0.14330493148591872,0.1334121770042196,0.1773789099649481,0.1811210173271922,0.18530752429484454,0.21005375380895241,,0.18076033008770986,1.0410389485526754,1.6913126067432724,0.1837653562686802,0.17652111529944542,0.7559022980395721,44.97776046302039,0.16131228233262118,-0.12027778440375192,0.89181890229895,2.113714648429951,0.18825968056621728,0.21109631123641512,2.334295078355048,16.46896341946072,0.4031531715120038,-0.19820374605685753,1.2747339934854762,35.69493999500687,0.2162937525421866,0.16967755912022045,0.14457696761406763,-1.5124744028589876,0.43998023785650475,-0.01713887505313183,-0.026504727478239735,35.246753246753244,0.04359953876331383,-0.026518922238994096,0.875,0.8279569892473119
0,23,70,Utility,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,7.993396466878561,0.29037271663333675,-0.7879097962368987,0.3685354821328191,0.043732133067902135,0.08724678812143871,0.5495045555598248,0.5049475377221901,0.5033314780422082,0.6149725879678947,0.6833164757239052,,0.29037271663333675,0.7585035504343154,1.2678315140182068,0.39827928306269006,0.5250855883728393,-0.0608849128524974,24.99638067131614,0.32287663537091227,-0.36540625354193845,0.741483391975389,1.555404867391388,0.40501646665975194,0.546224596589744,0.5756686061293614,3.7247697790100505,0.6018509001214019,-0.5761421041832508,0.9923238096307072,2.7271124045171486,0.4854551081864249,0.4892103801954392,-1.1332350973477663,1.977404669902394,1.123107796261671,-0.5034902094855863,-0.08788058346021847,41.5,0.12954651211570672,-0.08495130112534233,0.875,0.7526881720430108
0,23,70,Sharpe,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,2.590323016868595,0.15992635447225423,-0.4434983073790395,0.3606019500218111,0.042452885123342776,0.11752583254262361,0.21738710531531424,0.18523991730320377,0.18579604858615362,0.08175000351534645,0.17131901502400937,,0.15992635447225423,0.7947548704514302,1.1836219473824972,0.17481908881422462,0.21996604904720535,-1.6872239861947191,22.269259409829637,0.11003071376227958,-0.15439861927177956,0.8387164169037554,1.4448955382957858,0.17097721461766938,0.20385581010665893,-0.8503841372904662,2.3022727580445688,0.14276105025190922,-0.23945854588427817,1.2308241570190799,95.49739196720721,0.20136591367166726,0.1636025036747355,0.2619684584394485,-1.2981433065737562,0.4277433918851945,-0.0059640247811565406,-0.039243095875613095,35.37179487179487,0.0510983690303301,-0.0437910705860617,0.875,0.8494623655913979
0,24,70,MaxRet,2015-05-17 00:00:00,2023-12-28 00:00:00,0.0,9.03594196988803,0.30690421759959663,-0.7879098558761278,0.3895169165745871,0.04373254506558211,0.0872471870757403,0.5495055075863269,0.5049484192748392,0.5033323587870469,0.6149731671925485,0.6832246796049724,,0.30690421759959663,0.7813668661583427,1.3110364391191582,0.4129631956383393,0.5285138307293581,-0.055966545153384215,24.31550245885615,0.3228767293170607,-0.36540629321227114,0.7653009723686311,1.6063226738009715,0.41864236285909706,0.5470297020051934,0.5521967252085693,3.6693307441925294,0.6018519742811754,-0.5761421600996997,0.9969220481066597,2.7611399297012653,0.4860945682469454,0.487595363318656,-1.1231957038574916,1.9504098855170025,1.1231094778751967,-0.49794037862115903,-0.09058421235030478,42.67164179104478,0.12719379858687876,-0.08888834474436211,0.875,0.7526881720430108
